time,gFx,gFy,gFz,TgF
0.683010469,-0.0118,1.0010,0.1234,1.009
0.68516,-0.0020,0.9996,0.1183,1.007
0.687499427,-0.0027,0.9983,0.1168,1.005
0.689902396,-0.0030,1.0020,0.1185,1.009
0.692178958,0.0016,1.0044,0.1192,1.011
0.694654583,0.0016,1.0018,0.1195,1.009
0.696880937,0.0046,1.0005,0.1134,1.007
0.699442708,0.0087,0.9986,0.1102,1.005
0.70159125,0.0073,0.9974,0.1112,1.004
0.703907135,0.0051,0.9991,0.1129,1.005
0.707155052,0.0041,0.9998,0.1134,1.006
0.708694635,0.0041,1.0015,0.1170,1.008
0.710964844,0.0082,0.9981,0.1158,1.005
0.713710364,0.0117,0.9964,0.1136,1.003
0.715833854,0.0143,0.9937,0.1166,1.001
0.718033854,0.0173,0.9949,0.1188,1.002
0.720309114,0.0165,0.9954,0.1205,1.003
0.72295651,0.0148,0.9993,0.1244,1.007
0.725033698,0.0117,1.0022,0.1271,1.010
0.727552448,0.0114,0.9993,0.1346,1.008
0.729829375,0.0136,0.9998,0.1354,1.009
0.732198906,0.0151,1.0005,0.1385,1.010
0.734634062,0.0185,0.9981,0.1407,1.008
0.73695375,0.0209,0.9983,0.1439,1.009
0.739127135,0.0219,1.0003,0.1473,1.011
0.741488802,0.0195,1.0013,0.1527,1.013
0.743817448,0.0200,1.0030,0.1564,1.015
0.747029948,0.0217,1.0032,0.1593,1.016
0.748824479,0.0244,1.0020,0.1642,1.016
0.750861927,0.0224,1.0015,0.1676,1.016
0.753425468,0.0241,1.0044,0.1669,1.018
0.755550833,0.0241,1.0015,0.1683,1.016
0.757954271,0.0261,0.9969,0.1695,1.012
0.760248281,0.0253,1.0052,0.1693,1.020
0.762549948,0.0231,0.9991,0.1700,1.014
0.765101146,0.0197,0.9978,0.1686,1.012
0.767480208,0.0190,0.9961,0.1683,1.010
0.769674062,0.0187,0.9969,0.1676,1.011
0.777915521,0.0190,0.9954,0.1669,1.009
0.778135573,0.0158,0.9944,0.1659,1.008
0.778252187,0.0163,0.9927,0.1642,1.006
0.779387239,0.0187,0.9954,0.1634,1.009
0.781717135,0.0190,0.9927,0.1600,1.006
0.78415651,0.0178,0.9947,0.1583,1.007
0.787037396,0.0175,0.9915,0.1571,1.004
0.788694271,0.0129,0.9925,0.1549,1.005
0.790945208,0.0124,0.9898,0.1542,1.002
0.793334323,0.0121,0.9893,0.1515,1.001
0.795461562,0.0107,0.9854,0.1481,0.997
0.797971666,0.0095,0.9908,0.1485,1.002
0.800246823,0.0063,0.9886,0.1498,1.000
0.802597187,0.0043,0.9878,0.1466,0.999
0.804955729,0.0007,0.9910,0.1441,1.001
0.807330781,-0.0035,0.9903,0.1417,1.000
0.809708958,-0.0069,0.9917,0.1402,1.002
0.811908593,-0.0091,0.9910,0.1378,1.001
0.814633177,-0.0108,0.9964,0.1363,1.006
0.816672239,-0.0174,0.9934,0.1334,1.003
0.818957239,-0.0223,0.9937,0.1324,1.003
0.821313489,-0.0311,0.9922,0.1290,1.001
0.823677604,-0.0291,0.9934,0.1261,1.002
0.826882708,-0.0353,0.9908,0.1239,0.999
0.828390521,-0.0431,0.9922,0.1224,1.001
0.830979218,-0.0504,0.9910,0.1227,1.000
0.833190885,-0.0528,0.9878,0.1197,0.996
0.835395416,-0.0597,0.9856,0.1170,0.994
0.837795364,-0.0653,0.9822,0.1161,0.991
0.840102343,-0.0716,0.9771,0.1156,0.987
0.842431718,-0.0758,0.9773,0.1168,0.987
0.844743281,-0.0827,0.9693,0.1158,0.980
0.847243385,-0.0892,0.9693,0.1178,0.980
0.849449583,-0.0963,0.9598,0.1161,0.972
0.851798958,-0.1039,0.9602,0.1219,0.974
0.8543075,-0.1051,0.9539,0.1236,0.968
0.856518958,-0.1076,0.9512,0.1283,0.966
0.858969166,-0.1139,0.9453,0.1302,0.961
0.861162916,-0.1190,0.9458,0.1344,0.963
0.863678281,-0.1246,0.9387,0.1373,0.957
0.866784427,-0.1283,0.9294,0.1349,0.948
0.868282552,-0.1349,0.9168,0.1376,0.937
0.870658646,-0.1340,0.9070,0.1415,0.928
0.873040833,-0.1349,0.9043,0.1476,0.926
0.875263177,-0.1376,0.9028,0.1581,0.927
0.877584635,-0.1388,0.8989,0.1661,0.925
0.880091771,-0.1354,0.8952,0.1683,0.921
0.88235875,-0.1381,0.8940,0.1673,0.920
0.884711093,-0.1347,0.8916,0.1705,0.918
0.887059323,-0.1349,0.8901,0.1749,0.917
0.889403333,-0.1310,0.8906,0.1747,0.917
0.891877812,-0.1332,0.8928,0.1820,0.921
0.894083437,-0.1320,0.8906,0.1854,0.919
0.896822291,-0.1347,0.8943,0.1903,0.924
0.898769479,-0.1357,0.8955,0.1918,0.926
0.901152396,-0.1379,0.8994,0.1994,0.931
0.903538073,-0.1405,0.9055,0.2033,0.939
0.906630989,-0.1442,0.9080,0.2074,0.942
0.908233854,-0.1435,0.9133,0.2101,0.948
0.910507135,-0.1435,0.9209,0.2152,0.957
0.913077083,-0.1396,0.9243,0.2169,0.960
0.915158541,-0.1332,0.9260,0.2160,0.960
0.917578906,-0.1347,0.9373,0.2165,0.971
0.91990375,-0.1337,0.9402,0.2172,0.974
0.922288281,-0.1305,0.9443,0.2150,0.977
0.92458901,-0.1273,0.9512,0.2143,0.983
0.927078489,-0.1224,0.9575,0.2135,0.989
0.929864323,-0.1149,0.9649,0.2101,0.994
0.931617083,-0.1093,0.9681,0.2091,0.996
0.934214843,-0.1041,0.9678,0.2025,0.994
0.936854323,-0.0927,0.9751,0.1998,1.000
0.938751562,-0.0858,0.9786,0.1984,1.002
0.941048698,-0.0768,0.9876,0.1925,1.009
0.943363333,-0.0711,0.9883,0.1881,1.009
0.946690573,-0.0665,0.9878,0.1879,1.008
