time,gFx,gFy,gFz,TgF
0.439922396,0.0175,0.9429,0.2446,0.974
0.442074323,0.0046,0.9575,0.2460,0.989
0.44396224,-0.0003,0.9690,0.2519,1.001
0.446362812,-0.0013,0.9754,0.2531,1.008
0.456140781,0.0029,0.9707,0.2487,1.002
0.456830885,0.0121,0.9693,0.2438,1.000
0.457289271,0.0173,0.9629,0.2409,0.993
0.457871458,0.0224,0.9553,0.2358,0.984
0.458570573,0.0309,0.9546,0.2282,0.982
0.460880781,0.0258,0.9639,0.2296,0.991
0.462588437,0.0148,0.9795,0.2274,1.006
0.464939635,0.0002,0.9969,0.2316,1.023
0.467775885,-0.0057,1.0093,0.2311,1.035
0.46950349,-0.0086,1.0194,0.2360,1.046
0.472653125,-0.0074,1.0277,0.2336,1.054
0.47431875,-0.0076,1.0306,0.2358,1.057
0.476987917,-0.0128,1.0362,0.2358,1.063
0.47920401,-0.0120,1.0343,0.2328,1.060
0.481690365,-0.0025,1.0360,0.2277,1.061
0.483758594,0.0070,1.0286,0.2223,1.052
0.486267031,0.0180,1.0257,0.2191,1.049
0.495744479,0.0214,1.0211,0.2152,1.044
0.496595208,0.0256,1.0198,0.2123,1.042
0.496980208,0.0358,1.0157,0.2069,1.037
0.49736625,0.0400,1.0091,0.2055,1.031
0.497985625,0.0442,0.9996,0.2030,1.021
0.500092396,0.0593,0.9849,0.2023,1.007
0.50244974,0.0898,0.9595,0.1974,0.984
0.506214687,0.1047,0.9165,0.1920,0.942
0.507167135,0.1023,0.8977,0.1915,0.924
0.509672083,0.0810,0.9277,0.1957,0.952
0.511866979,0.0552,0.9651,0.1784,0.983
0.51417651,0.0288,0.9978,0.2011,1.018
0.517067344,0.0073,1.0135,0.2125,1.036
0.519621875,-0.0096,1.0286,0.2282,1.054
0.524413854,-0.0172,1.0255,0.2402,1.053
0.525040052,-0.0218,1.0206,0.2534,1.052
0.526315885,-0.0152,0.9991,0.2595,1.032
0.528452969,-0.0005,0.9744,0.2587,1.008
0.531041354,0.0112,0.9593,0.2568,0.993
0.533232812,0.0165,0.9509,0.2548,0.985
0.535327812,0.0202,0.9429,0.2519,0.976
0.538789531,0.0119,0.9451,0.2514,0.978
0.540027083,0.0126,0.9409,0.2477,0.973
0.542533385,0.0075,0.9431,0.2477,0.975
0.545061302,0.0078,0.9431,0.2490,0.975
0.547413542,0.0073,0.9387,0.2492,0.971
0.549796667,0.0095,0.9336,0.2465,0.966
0.551884167,0.0275,0.9248,0.2475,0.958
0.556230521,0.0471,0.9102,0.2399,0.942
0.556929583,-0.0025,0.9397,0.2472,0.972
0.559450521,-0.0067,0.9309,0.2438,0.962
0.56206625,0.0009,0.9385,0.2385,0.968
0.564214062,-0.0157,0.9495,0.2353,0.978
0.566450312,-0.0255,0.9617,0.2346,0.990
0.568325052,-0.0392,0.9759,0.2350,1.005
0.572502292,-0.0387,0.9786,0.2316,1.006
0.57306099,-0.0404,0.9817,0.2204,1.007
0.575488333,-0.0565,0.9944,0.2279,1.022
0.578023958,-0.0658,1.0074,0.2267,1.035
0.580668385,-0.0775,1.0172,0.2262,1.045
0.583362812,-0.0716,1.0093,0.2228,1.036
0.584584479,-0.0575,1.0022,0.2167,1.027
0.5951025,-0.0516,0.9954,0.2108,1.019
0.596004115,-0.0438,0.9932,0.2008,1.014
0.596524635,-0.0426,0.9954,0.1955,1.015
0.597047552,-0.0372,0.9910,0.1896,1.010
0.597851562,-0.0382,0.9886,0.1859,1.007
0.599594844,-0.0396,0.9944,0.1852,1.012
0.601303073,-0.0409,0.9961,0.1823,1.013
0.605846927,-0.0365,0.9934,0.1776,1.010
0.606365573,-0.0374,0.9930,0.1757,1.009
0.608272187,-0.0318,0.9859,0.1698,1.001
0.610431875,-0.0296,0.9847,0.1686,0.999
0.613106823,-0.0260,0.9812,0.1700,0.996
0.615255052,-0.0208,0.9786,0.1673,0.993
0.617489115,-0.0162,0.9798,0.1705,0.995
0.619856406,-0.0091,0.9742,0.1720,0.989
0.6224175,-0.0059,0.9717,0.1737,0.987
0.62473151,-0.0013,0.9739,0.1774,0.990
0.627055573,0.0019,0.9673,0.1786,0.984
0.629677656,0.0070,0.9656,0.1808,0.982
0.631633281,0.0107,0.9668,0.1830,0.984
0.634177969,0.0148,0.9663,0.1854,0.984
0.63636276,0.0202,0.9651,0.1896,0.984
0.639012917,0.0239,0.9617,0.1913,0.981
0.641455781,0.0302,0.9605,0.1947,0.980
0.64341151,0.0322,0.9588,0.1967,0.979
0.646596458,0.0353,0.9575,0.2006,0.979
0.649217969,0.0402,0.9610,0.2035,0.983
0.650418125,0.0461,0.9544,0.2003,0.976
0.653007708,0.0447,0.9610,0.2035,0.983
0.655024375,0.0466,0.9561,0.2008,0.978
0.658078073,0.0498,0.9583,0.2016,0.980
0.659922552,0.0512,0.9583,0.2020,0.981
0.662986667,0.0532,0.9622,0.2008,0.984
0.664411406,0.0544,0.9624,0.2023,0.985
0.666733437,0.0512,0.9663,0.2018,0.989
