time,gFx,gFy,gFz,TgF
0.40013151,-0.0076,0.9676,0.2717,1.005
0.400683802,-0.0096,0.9651,0.2719,1.003
0.401047969,-0.0120,0.9637,0.2690,1.001
0.402467552,-0.0125,0.9622,0.2714,1.000
0.407021614,-0.0137,0.9663,0.2707,1.004
0.40770026,-0.0142,0.9632,0.2739,1.001
0.410033437,-0.0123,0.9651,0.2724,1.003
0.412532031,-0.0160,0.9639,0.2726,1.002
0.415215677,-0.0162,0.9646,0.2736,1.003
0.416316771,-0.0142,0.9624,0.2739,1.001
0.418926614,-0.0137,0.9634,0.2731,1.001
0.421014531,-0.0165,0.9600,0.2753,0.999
0.426329792,-0.0174,0.9622,0.2753,1.001
0.427091667,-0.0199,0.9668,0.2719,1.005
0.428064687,-0.0194,0.9656,0.2719,1.003
0.430371198,-0.0174,0.9673,0.2739,1.005
0.432755417,-0.0140,0.9629,0.2697,1.000
0.435218333,-0.0132,0.9637,0.2714,1.001
0.438175937,-0.0167,0.9598,0.2690,0.997
0.440874479,-0.0160,0.9615,0.2682,0.998
0.443295364,-0.0154,0.9551,0.2685,0.992
0.445832604,-0.0140,0.9541,0.2702,0.992
0.448444844,-0.0186,0.9514,0.2702,0.989
0.450017969,-0.0189,0.9541,0.2687,0.991
0.452110208,-0.0182,0.9541,0.2692,0.992
0.454200312,-0.0201,0.9561,0.2675,0.993
0.456507917,-0.0211,0.9590,0.2670,0.996
0.460621406,-0.0191,0.9570,0.2697,0.995
0.462264583,-0.0221,0.9561,0.2668,0.993
0.465174896,-0.0204,0.9615,0.2695,0.999
0.468450677,-0.0206,0.9607,0.2678,0.998
0.46907,-0.0204,0.9627,0.2648,0.999
0.471210885,-0.0189,0.9605,0.2653,0.997
0.473864062,-0.0206,0.9632,0.2636,0.999
0.476216614,-0.0177,0.9654,0.2656,1.001
0.478684687,-0.0201,0.9637,0.2651,1.000
0.479972917,-0.0204,0.9644,0.2685,1.001
0.483932135,-0.0201,0.9610,0.2685,0.998
0.484700781,-0.0230,0.9617,0.2678,0.999
0.488328333,-0.0218,0.9600,0.2687,0.997
0.490313906,-0.0216,0.9617,0.2685,0.999
0.492765469,-0.0240,0.9659,0.2668,1.002
0.495512396,-0.0248,0.9624,0.2653,0.999
0.497753437,-0.0223,0.9659,0.2656,1.002
0.499560156,-0.0230,0.9661,0.2619,1.001
0.506953542,-0.0233,0.9632,0.2631,0.999
0.507989531,-0.0238,0.9641,0.2604,0.999
0.508380625,-0.0221,0.9651,0.2568,0.999
0.508804844,-0.0235,0.9615,0.2607,0.996
0.511275521,-0.0221,0.9627,0.2587,0.997
0.513884844,-0.0228,0.9644,0.2617,1.000
0.515453594,-0.0179,0.9641,0.2617,0.999
0.5222775,-0.0199,0.9646,0.2626,1.000
0.523060989,-0.0182,0.9639,0.2651,1.000
0.523580937,-0.0179,0.9617,0.2687,0.999
0.525003698,-0.0154,0.9605,0.2714,0.998
0.527811562,-0.0115,0.9622,0.2695,0.999
0.530493594,-0.0137,0.9602,0.2739,0.999
0.531794271,-0.0145,0.9598,0.2765,0.999
0.534332239,-0.0154,0.9617,0.2734,1.000
0.537662344,-0.0130,0.9632,0.2763,1.002
0.540157187,-0.0115,0.9646,0.2773,1.004
0.542529791,-0.0135,0.9651,0.2785,1.005
0.543602604,-0.0120,0.9646,0.2768,1.004
0.54593125,-0.0128,0.9624,0.2780,1.002
0.548340416,-0.0150,0.9641,0.2773,1.003
0.551019114,-0.0079,0.9641,0.2765,1.003
0.553086094,-0.0076,0.9661,0.2746,1.004
0.555343437,-0.0076,0.9685,0.2765,1.007
0.558474375,-0.0074,0.9703,0.2758,1.009
0.561106354,-0.0103,0.9666,0.2756,1.005
0.56347875,-0.0081,0.9676,0.2748,1.006
0.565607344,-0.0098,0.9678,0.2729,1.006
0.568370625,-0.0064,0.9690,0.2736,1.007
0.571149219,-0.0098,0.9732,0.2726,1.011
0.572334114,-0.0084,0.9725,0.2731,1.010
0.575401927,-0.0106,0.9722,0.2714,1.009
0.577576146,-0.0106,0.9739,0.2741,1.012
0.579981146,-0.0106,0.9685,0.2714,1.006
0.58144151,-0.0089,0.9693,0.2709,1.006
0.583917239,-0.0101,0.9705,0.2719,1.008
0.586851406,-0.0113,0.9703,0.2707,1.007
0.589553073,-0.0147,0.9720,0.2673,1.008
0.591622239,-0.0167,0.9705,0.2675,1.007
0.594284166,-0.0167,0.9693,0.2629,1.004
0.596342396,-0.0113,0.9673,0.2639,1.003
0.597898698,-0.0150,0.9668,0.2604,1.001
0.600126614,-0.0147,0.9639,0.2590,0.998
0.603240469,-0.0147,0.9646,0.2590,0.999
0.60582375,-0.0125,0.9644,0.2587,0.999
0.614138594,-0.0162,0.9666,0.2573,1.000
0.615313021,-0.0147,0.9644,0.2590,0.999
0.615691146,-0.0167,0.9615,0.2597,0.996
0.616076666,-0.0162,0.9632,0.2599,0.998
0.616731719,-0.0157,0.9595,0.2621,0.995
0.618965781,-0.0160,0.9610,0.2631,0.996
0.621185156,-0.0147,0.9651,0.2651,1.001
0.624820052,-0.0130,0.9605,0.2648,0.996
0.62599151,-0.0120,0.9600,0.2643,0.996
0.628480312,-0.0150,0.9605,0.2682,0.997
0.630772344,-0.0115,0.9612,0.2673,0.998
0.633106823,-0.0142,0.9617,0.2687,0.999
0.636319791,-0.0128,0.9602,0.2717,0.998
0.638948229,-0.0125,0.9595,0.2709,0.997
0.641351614,-0.0165,0.9590,0.2707,0.997
0.642616927,-0.0120,0.9595,0.2702,0.997
0.646166458,-0.0157,0.9578,0.2726,0.996
0.649039166,-0.0157,0.9573,0.2731,0.996
0.649745416,-0.0123,0.9573,0.2756,0.996
0.652650208,-0.0147,0.9556,0.2780,0.995
0.654361823,-0.0157,0.9546,0.2763,0.994
0.65716125,-0.0130,0.9529,0.2780,0.993
0.660653802,-0.0142,0.9541,0.2805,0.995
0.661849531,-0.0123,0.9534,0.2797,0.994
0.664410104,-0.0165,0.9517,0.2792,0.992
0.666414687,-0.0169,0.9514,0.2805,0.992
0.669209948,-0.0189,0.9529,0.2805,0.993
0.671994114,-0.0174,0.9497,0.2795,0.990
0.674420312,-0.0179,0.9551,0.2802,0.996
0.675611771,-0.0184,0.9548,0.2787,0.995
0.678635052,-0.0179,0.9529,0.2773,0.993
0.680546979,-0.0226,0.9556,0.2758,0.995
0.682768385,-0.0221,0.9565,0.2758,0.996
0.685763021,-0.0216,0.9539,0.2741,0.993
0.688459323,-0.0216,0.9590,0.2741,0.998
0.690993646,-0.0208,0.9553,0.2714,0.993
0.692047396,-0.0186,0.9565,0.2709,0.994
0.695148541,-0.0186,0.9536,0.2697,0.991
0.697272187,-0.0184,0.9526,0.2697,0.990
0.705103229,-0.0194,0.9536,0.2702,0.991
0.706416354,-0.0204,0.9570,0.2668,0.994
0.707365885,-0.0177,0.9558,0.2690,0.993
0.708352031,-0.0191,0.9568,0.2673,0.994
0.708771354,-0.0221,0.9565,0.2641,0.993
0.711577604,-0.0184,0.9598,0.2651,0.996
0.71344526,-0.0177,0.9563,0.2663,0.993
0.715720364,-0.0194,0.9558,0.2665,0.992
0.719277864,-0.0196,0.9570,0.2626,0.993
0.721368333,-0.0196,0.9588,0.2678,0.996
0.724053073,-0.0218,0.9593,0.2670,0.996
0.726397291,-0.0233,0.9578,0.2668,0.995
0.728479896,-0.0238,0.9598,0.2663,0.996
0.72975151,-0.0245,0.9593,0.2663,0.996
0.732128698,-0.0235,0.9558,0.2641,0.992
0.735256979,-0.0245,0.9570,0.2629,0.993
0.737901823,-0.0252,0.9583,0.2621,0.994
0.740126875,-0.0252,0.9583,0.2641,0.994
0.742485625,-0.0211,0.9617,0.2646,0.998
0.743983385,-0.0223,0.9620,0.2643,0.998
0.746779635,-0.0255,0.9654,0.2665,1.002
0.74885526,-0.0230,0.9644,0.2653,1.000
0.751287968,-0.0228,0.9659,0.2651,1.002
0.753218541,-0.0228,0.9632,0.2656,0.999
0.757176823,-0.0223,0.9681,0.2687,1.005
0.758183177,-0.0211,0.9663,0.2668,1.003
0.761921614,-0.0216,0.9688,0.2668,1.005
0.763658437,-0.0199,0.9705,0.2673,1.007
0.765727135,-0.0172,0.9659,0.2680,1.002
0.768897968,-0.0179,0.9659,0.2702,1.003
0.77103625,-0.0196,0.9671,0.2687,1.004
0.773105885,-0.0186,0.9671,0.2707,1.004
0.77546125,-0.0194,0.9688,0.2697,1.006
0.778128802,-0.0194,0.9715,0.2680,1.008
0.779715416,-0.0189,0.9690,0.2702,1.006
0.781573229,-0.0189,0.9710,0.2709,1.008
0.784610729,-0.0145,0.9671,0.2673,1.003
0.787314687,-0.0184,0.9698,0.2697,1.007
0.789434323,-0.0189,0.9693,0.2719,1.007
0.792599791,-0.0167,0.9673,0.2722,1.005
0.794247396,-0.0154,0.9656,0.2704,1.003
0.795856875,-0.0130,0.9656,0.2700,1.003
0.80744026,-0.0128,0.9649,0.2697,1.002
