time,gFx,gFy,gFz,TgF
0.449932552,0.0779,0.9742,0.3005,1.022
0.451047395,0.0754,0.9734,0.2993,1.021
0.453908645,0.0737,0.9761,0.2964,1.023
0.456874531,0.0752,0.9742,0.2944,1.020
0.458706406,0.0669,0.9751,0.2929,1.020
0.461261927,0.0620,0.9751,0.2910,1.020
0.463863489,0.0566,0.9766,0.2910,1.021
0.466163124,0.0510,0.9742,0.2873,1.017
0.468352812,0.0420,0.9756,0.2866,1.018
0.470648801,0.0375,0.9756,0.2866,1.018
0.473321406,0.0319,0.9744,0.2841,1.015
0.475258072,0.0263,0.9690,0.2851,1.010
0.47764526,0.0195,0.9666,0.2834,1.007
0.480062499,0.0119,0.9641,0.2802,1.004
0.487765729,0.0068,0.9595,0.2795,0.999
0.488571562,0.0021,0.9570,0.2787,0.997
0.489078749,-0.0032,0.9593,0.2756,0.998
0.489665676,0.0129,0.9570,0.2614,0.992
0.498589426,0.0886,0.9624,0.2472,0.998
0.499368801,0.0664,0.9436,0.3000,0.992
0.49982302,0.0036,0.9429,0.3310,0.999
0.500595781,-0.0396,0.9392,0.3286,0.996
0.501057291,-0.0599,0.9426,0.2966,0.990
0.503174843,-0.0587,0.9429,0.2702,0.983
0.506278229,-0.0643,0.9475,0.2558,0.984
0.507203072,-0.0550,0.9465,0.2531,0.981
0.509515364,-0.0465,0.9426,0.2563,0.978
0.51185552,-0.0450,0.9399,0.2555,0.975
0.514845156,-0.0418,0.9431,0.2585,0.979
0.516647031,-0.0348,0.9439,0.2604,0.980
0.519766197,-0.0313,0.9434,0.2590,0.979
0.521362083,-0.0313,0.9402,0.2624,0.977
0.523707656,-0.0335,0.9465,0.2609,0.982
0.527259218,-0.0379,0.9470,0.2592,0.983
0.528516249,-0.0436,0.9482,0.2555,0.983
0.53138677,-0.0501,0.9417,0.2453,0.974
0.534528906,-0.0443,0.9385,0.2397,0.970
0.536246354,-0.0160,0.9321,0.2296,0.960
0.540110885,0.0048,0.9185,0.2314,0.947
0.541233697,0.0014,0.9065,0.2358,0.937
0.543595208,0.0082,0.9104,0.2433,0.942
0.546675312,0.0319,0.9241,0.2570,0.960
0.547527551,0.0571,0.9277,0.2682,0.967
0.554952343,0.0718,0.9251,0.2763,0.968
0.555963281,0.0786,0.9282,0.2731,0.971
0.556483958,0.0735,0.9246,0.2668,0.965
0.557490989,0.0674,0.9280,0.2558,0.965
0.559937135,0.0598,0.9304,0.2460,0.964
0.562725885,0.0517,0.9299,0.2399,0.962
0.564868593,0.0476,0.9292,0.2353,0.960
0.56691927,0.0466,0.9346,0.2331,0.964
0.569460781,0.0397,0.9373,0.2372,0.968
0.57492302,0.0383,0.9370,0.2409,0.968
0.575618385,0.0346,0.9465,0.2463,0.979
0.576217239,0.0329,0.9500,0.2490,0.983
0.578920729,0.0295,0.9497,0.2487,0.982
0.580659687,0.0292,0.9598,0.2497,0.992
0.582590833,0.0307,0.9671,0.2487,0.999
0.58530776,0.0251,0.9703,0.2516,1.003
0.595013333,0.0207,0.9783,0.2526,1.011
0.595658697,0.0226,0.9854,0.2531,1.018
0.596362864,0.0204,0.9903,0.2519,1.022
0.596765156,0.0212,0.9937,0.2514,1.025
0.59716901,0.0153,0.9996,0.2512,1.031
0.604283281,0.0143,1.0000,0.2538,1.032
0.604998229,0.0148,1.0044,0.2531,1.036
0.605385051,0.0168,1.0061,0.2504,1.037
0.606632031,0.0143,1.0096,0.2492,1.040
0.608109895,0.0131,1.0113,0.2490,1.042
