time,gFx,gFy,gFz,TgF
3.822047967,0.0319,0.7922,0.6425,1.020
3.824466248,0.0417,0.7672,0.6342,0.996
3.827641926,0.0495,0.7443,0.6230,0.972
3.828996613,0.0483,0.7377,0.6176,0.963
3.831395728,0.0561,0.7377,0.6161,0.963
3.834143071,0.0644,0.7338,0.6183,0.962
3.836455571,0.0659,0.7215,0.6237,0.956
3.83967078,0.0617,0.7164,0.6347,0.959
3.840977134,0.0544,0.7213,0.6415,0.967
3.843117394,0.0429,0.7301,0.6520,0.980
3.845489738,0.0331,0.7392,0.6579,0.990
3.847818853,0.0246,0.7460,0.6643,0.999
3.850286248,0.0207,0.7599,0.6704,1.014
3.853235259,0.0222,0.7692,0.6796,1.027
3.856010519,0.0268,0.7758,0.6879,1.037
3.85788703,0.0314,0.7865,0.6946,1.050
3.860914998,0.0400,0.7934,0.6999,1.059
3.863227446,0.0432,0.8017,0.7029,1.067
3.864429686,0.0466,0.8027,0.7029,1.068
3.866986769,0.0515,0.8058,0.7041,1.071
3.869516457,0.0527,0.8119,0.7043,1.076
3.872176196,0.0530,0.8161,0.7004,1.077
3.874159061,0.0549,0.8195,0.6975,1.078
3.877613436,0.0552,0.8122,0.6931,1.069
3.878721561,0.0566,0.8144,0.6907,1.069
3.880953019,0.0515,0.8056,0.6892,1.061
3.883204842,0.0483,0.7990,0.6889,1.056
3.886397759,0.0447,0.7880,0.6821,1.043
3.888285415,0.0375,0.7797,0.6787,1.034
3.890296092,0.0331,0.7682,0.6762,1.024
3.894450676,0.0275,0.7582,0.6760,1.016
3.895510728,0.0212,0.7494,0.6704,1.006
3.897770728,0.0158,0.7372,0.6694,0.996
3.900323957,0.0080,0.7294,0.6655,0.987
3.908433228,0.0060,0.7218,0.6630,0.980
3.910640207,0.0002,0.7154,0.6579,0.972
3.911438176,-0.0032,0.7130,0.6557,0.969
3.912411457,-0.0032,0.7096,0.6513,0.963
3.913346144,-0.0008,0.7132,0.6462,0.962
3.914412863,0.0002,0.7108,0.6450,0.960
3.916468019,-0.0001,0.7154,0.6445,0.963
3.919614946,0.0053,0.7191,0.6433,0.965
3.921505988,0.0104,0.7237,0.6442,0.969
3.923022238,0.0141,0.7286,0.6437,0.972
3.925992655,0.0195,0.7345,0.6467,0.979
3.927863436,0.0275,0.7413,0.6486,0.985
3.930055571,0.0346,0.7487,0.6518,0.993
3.932585884,0.0422,0.7528,0.6518,0.997
3.935337603,0.0466,0.7550,0.6545,1.000
3.937079269,0.0549,0.7597,0.6555,1.005
3.939514269,0.0608,0.7638,0.6572,1.009
3.942007603,0.0691,0.7667,0.6591,1.013
3.9444838,0.0700,0.7655,0.6569,1.011
3.947071092,0.0754,0.7653,0.6574,1.012
3.948785155,0.0771,0.7660,0.6560,1.011
3.951718228,0.0791,0.7641,0.6535,1.009
3.954568123,0.0771,0.7658,0.6494,1.007
3.956143644,0.0737,0.7638,0.6472,1.004
3.958435675,0.0715,0.7558,0.6457,0.997
3.961541144,0.0661,0.7594,0.6391,0.995
3.963075259,0.0600,0.7621,0.6350,0.994
3.965305571,0.0522,0.7594,0.6323,0.990
3.967712342,0.0468,0.7592,0.6298,0.988
3.96992755,0.0422,0.7567,0.6283,0.984
3.972543019,0.0388,0.7548,0.6288,0.983
3.974629113,0.0363,0.7562,0.6276,0.983
3.976906873,0.0290,0.7533,0.6310,0.983
3.980246613,0.0229,0.7518,0.6340,0.984
3.981993019,0.0224,0.7521,0.6401,0.988
3.985377811,0.0214,0.7523,0.6440,0.991
3.986954061,0.0190,0.7506,0.6530,0.995
3.989024634,0.0185,0.7533,0.6567,1.000
3.993784478,0.0173,0.7489,0.6606,0.999
3.994645623,0.0190,0.7472,0.6652,1.001
3.99751505,0.0214,0.7496,0.6718,1.007
3.998501717,0.0239,0.7492,0.6757,1.009
4.001554113,0.0285,0.7499,0.6782,1.011
4.003108748,0.0261,0.7470,0.6848,1.014
4.0052788,0.0329,0.7465,0.6848,1.014
4.007425728,0.0356,0.7489,0.6879,1.018
4.0151613,0.0353,0.7518,0.6907,1.022
4.016119373,0.0390,0.7499,0.6907,1.020
4.016841509,0.0434,0.7514,0.6902,1.021
4.01757703,0.0447,0.7543,0.6889,1.023
4.023925571,0.0459,0.7526,0.6921,1.023
4.024614217,0.0508,0.7565,0.6879,1.024
4.025019686,0.0517,0.7548,0.6848,1.020
4.027545936,0.0515,0.7604,0.6843,1.024
4.028391144,0.0549,0.7601,0.6818,1.023
4.030784009,0.0549,0.7611,0.6791,1.022
4.034167603,0.0537,0.7616,0.6755,1.019
4.035449634,0.0515,0.7587,0.6750,1.017
4.038146769,0.0508,0.7658,0.6723,1.020
4.040329321,0.0503,0.7626,0.6686,1.015
4.042662655,0.0508,0.7606,0.6662,1.012
4.044865571,0.0461,0.7645,0.6623,1.013
4.047573228,0.0456,0.7619,0.6616,1.010
4.051253488,0.0444,0.7628,0.6584,1.009
4.052290259,0.0454,0.7614,0.6574,1.007
4.054583957,0.0449,0.7619,0.6560,1.006
4.056838228,0.0449,0.7614,0.6528,1.004
4.058907915,0.0444,0.7599,0.6542,1.004
4.061481457,0.0437,0.7597,0.6550,1.004
4.063731717,0.0417,0.7601,0.6518,1.002
4.066861405,0.0437,0.7584,0.6520,1.001
4.068553905,0.0373,0.7614,0.6494,1.001
4.070988332,0.0414,0.7587,0.6491,0.999
4.073697915,0.0417,0.7575,0.6474,0.997
4.075357082,0.0390,0.7592,0.6489,0.999
4.077792498,0.0402,0.7616,0.6476,1.001
4.080078175,0.0429,0.7577,0.6489,0.998
4.082496769,0.0417,0.7584,0.6476,0.998
4.084746821,0.0402,0.7584,0.6486,0.999
4.087376769,0.0378,0.7577,0.6484,0.998
4.089719998,0.0363,0.7536,0.6506,0.996
4.091803384,0.0371,0.7562,0.6508,0.998
4.09421229,0.0378,0.7567,0.6518,0.999
4.096474634,0.0371,0.7543,0.6516,0.997
4.098963644,0.0358,0.7536,0.6518,0.997
4.103130571,0.0363,0.7562,0.6535,1.000
4.103947915,0.0339,0.7572,0.6520,1.000
4.105958592,0.0371,0.7570,0.6508,0.999
4.1096388,0.0361,0.7543,0.6516,0.997
4.110661613,0.0380,0.7526,0.6533,0.997
4.113431457,0.0375,0.7540,0.6528,0.998
4.115420467,0.0375,0.7516,0.6540,0.997
4.119274113,0.0351,0.7528,0.6550,0.998
4.120480467,0.0397,0.7496,0.6564,0.997
4.122423436,0.0378,0.7504,0.6560,0.997
4.125079478,0.0363,0.7499,0.6562,0.997
4.127450988,0.0363,0.7538,0.6569,1.001
4.12966328,0.0385,0.7521,0.6538,0.997
4.131800728,0.0373,0.7521,0.6611,1.002
4.134125728,0.0378,0.7545,0.6594,1.003
4.136429478,0.0373,0.7538,0.6581,1.001
4.138665311,0.0361,0.7577,0.6599,1.005
4.141039842,0.0380,0.7528,0.6601,1.002
4.143526665,0.0414,0.7526,0.6581,1.001
4.146318175,0.0385,0.7558,0.6625,1.006
4.148419009,0.0375,0.7523,0.6623,1.003
4.151016977,0.0385,0.7506,0.6652,1.004
4.154249269,0.0390,0.7499,0.6652,1.003
4.155590363,0.0363,0.7509,0.6677,1.005
4.158899582,0.0366,0.7533,0.6689,1.008
4.16059078,0.0378,0.7575,0.6713,1.013
4.162591613,0.0358,0.7521,0.6718,1.009
4.165557134,0.0329,0.7543,0.6711,1.010
4.167636352,0.0344,0.7545,0.6733,1.012
4.17023505,0.0331,0.7572,0.6745,1.015
4.172068175,0.0353,0.7567,0.6743,1.014
4.175873332,0.0368,0.7531,0.6774,1.014
4.17787255,0.0356,0.7531,0.6755,1.012
4.178903123,0.0327,0.7548,0.6760,1.014
4.184390988,0.0329,0.7575,0.6762,1.016
4.187370415,0.0353,0.7575,0.6774,1.017
4.188376405,0.0317,0.7562,0.6752,1.014
4.188801352,0.0317,0.7567,0.6743,1.014
4.191293071,0.0302,0.7572,0.6750,1.015
4.194305623,0.0312,0.7538,0.6740,1.012
4.195129061,0.0349,0.7550,0.6723,1.012
4.197648488,0.0344,0.7558,0.6704,1.011
4.199749009,0.0349,0.7540,0.6704,1.010
4.202138592,0.0361,0.7528,0.6682,1.007
4.204359686,0.0356,0.7538,0.6679,1.008
4.212899634,0.0395,0.7518,0.6689,1.007
4.214910415,0.0373,0.7528,0.6691,1.008
4.215720623,0.0402,0.7553,0.6706,1.011
4.216498852,0.0388,0.7540,0.6701,1.010
4.217386977,0.0397,0.7565,0.6677,1.010
4.22032078,0.0417,0.7548,0.6672,1.008
4.221124217,0.0427,0.7538,0.6679,1.008
4.225291509,0.0407,0.7521,0.6640,1.004
4.226036873,0.0429,0.7526,0.6643,1.005
4.2279288,0.0410,0.7536,0.6638,1.005
4.230500259,0.0420,0.7545,0.6601,1.003
4.233046925,0.0397,0.7555,0.6567,1.002
4.23512703,0.0425,0.7580,0.6557,1.003
4.237407446,0.0392,0.7587,0.6530,1.002
4.240349269,0.0410,0.7580,0.6550,1.003
4.242020623,0.0395,0.7548,0.6528,0.999
4.244518071,0.0422,0.7587,0.6513,1.001
4.246861509,0.0434,0.7594,0.6518,1.002
4.249351457,0.0402,0.7555,0.6525,0.999
4.251890832,0.0447,0.7606,0.6560,1.005
4.254336092,0.0437,0.7565,0.6557,1.002
4.257803852,0.0427,0.7567,0.6557,1.002
4.259282811,0.0449,0.7558,0.6564,1.002
4.26146505,0.0454,0.7580,0.6596,1.006
4.263814165,0.0437,0.7555,0.6603,1.004
4.266539738,0.0449,0.7560,0.6625,1.006
4.269775467,0.0432,0.7545,0.6623,1.005
4.270818227,0.0432,0.7526,0.6611,1.003
4.274499634,0.0447,0.7565,0.6625,1.007
4.275705155,0.0422,0.7543,0.6616,1.004
4.278282967,0.0420,0.7506,0.6623,1.002
4.280208905,0.0442,0.7533,0.6625,1.004
4.283047707,0.0437,0.7492,0.6628,1.001
4.284854582,0.0432,0.7509,0.6623,1.002
4.287178488,0.0417,0.7526,0.6638,1.004
4.291274634,0.0422,0.7521,0.6618,1.003
4.292349894,0.0439,0.7526,0.6645,1.005
4.294570884,0.0444,0.7514,0.6625,1.003
4.296487394,0.0429,0.7538,0.6621,1.004
4.299345519,0.0422,0.7545,0.6635,1.006
4.301442134,0.0425,0.7521,0.6643,1.004
4.303407134,0.0422,0.7511,0.6645,1.004
4.306354477,0.0390,0.7589,0.6616,1.008
4.314088905,0.0400,0.7565,0.6608,1.005
4.31500479,0.0361,0.7545,0.6611,1.004
4.315582707,0.0358,0.7555,0.6579,1.002
4.316435102,0.0380,0.7560,0.6581,1.003
4.317641665,0.0400,0.7538,0.6596,1.002
4.319942342,0.0380,0.7555,0.6608,1.004
4.322920832,0.0388,0.7555,0.6596,1.004
4.324606821,0.0388,0.7543,0.6594,1.003
4.326631821,0.0356,0.7562,0.6603,1.005
4.329036248,0.0349,0.7555,0.6611,1.005
4.331581561,0.0358,0.7545,0.6647,1.006
4.334050467,0.0349,0.7545,0.6635,1.005
4.336079009,0.0331,0.7543,0.6635,1.005
4.338681352,0.0341,0.7558,0.6647,1.007
4.340877707,0.0356,0.7550,0.6652,1.007
4.343857759,0.0378,0.7570,0.6677,1.010
4.346343227,0.0358,0.7582,0.6677,1.011
4.349692967,0.0336,0.7570,0.6679,1.010
4.351688019,0.0344,0.7567,0.6684,1.010
4.353811977,0.0373,0.7592,0.6696,1.013
4.355129165,0.0373,0.7540,0.6696,1.009
4.357763384,0.0375,0.7580,0.6704,1.013
4.359981509,0.0363,0.7538,0.6721,1.011
4.362134477,0.0378,0.7523,0.6728,1.010
4.365320832,0.0380,0.7511,0.6716,1.008
4.36877255,0.0385,0.7523,0.6704,1.008
4.370056717,0.0412,0.7523,0.6728,1.010
4.373467029,0.0366,0.7531,0.6696,1.008
4.37519255,0.0395,0.7523,0.6691,1.008
4.377028852,0.0420,0.7521,0.6682,1.007
4.378461769,0.0405,0.7504,0.6657,1.004
4.381709373,0.0395,0.7499,0.6652,1.003
4.383362654,0.0405,0.7511,0.6640,1.003
4.385929217,0.0434,0.7518,0.6621,1.003
4.39054479,0.0434,0.7536,0.6616,1.004
4.391648175,0.0447,0.7565,0.6596,1.005
4.393636769,0.0427,0.7560,0.6596,1.004
4.395484113,0.0410,0.7518,0.6608,1.002
4.397952915,0.0420,0.7538,0.6611,1.003
4.401680415,0.0454,0.7523,0.6613,1.003
4.402449061,0.0407,0.7533,0.6601,1.002
4.404868644,0.0385,0.7550,0.6584,1.003
4.412144477,0.0380,0.7543,0.6584,1.002
4.413790415,0.0368,0.7545,0.6584,1.002
4.41457755,0.0368,0.7562,0.6589,1.004
4.415310884,0.0380,0.7548,0.6589,1.003
4.416143384,0.0353,0.7511,0.6560,0.998
4.420463332,0.0341,0.7540,0.6579,1.001
4.421560259,0.0356,0.7501,0.6589,0.999
4.424981509,0.0356,0.7533,0.6579,1.001
4.426034425,0.0341,0.7555,0.6584,1.003
4.427464686,0.0351,0.7543,0.6606,1.003
4.430687602,0.0349,0.7523,0.6638,1.004
4.432869894,0.0356,0.7543,0.6635,1.005
4.434513279,0.0327,0.7516,0.6625,1.002
4.436813904,0.0351,0.7509,0.6657,1.004
4.43922229,0.0356,0.7499,0.6679,1.005
4.442348644,0.0344,0.7489,0.6674,1.004
4.444059269,0.0344,0.7514,0.6708,1.008
4.447269529,0.0366,0.7516,0.6677,1.006
4.448822759,0.0373,0.7526,0.6679,1.007
4.451470259,0.0358,0.7533,0.6679,1.007
4.455824842,0.0366,0.7484,0.6672,1.003
4.456812915,0.0368,0.7489,0.6689,1.005
4.458591717,0.0356,0.7499,0.6696,1.006
4.460635571,0.0363,0.7465,0.6711,1.004
4.464129686,0.0371,0.7499,0.6686,1.005
4.466240519,0.0400,0.7492,0.6696,1.006
4.467918592,0.0405,0.7487,0.6713,1.006
4.47047479,0.0414,0.7484,0.6708,1.006
4.473744425,0.0380,0.7501,0.6708,1.007
4.475746717,0.0388,0.7479,0.6706,1.005
