gFx,gFy,gFz
0.042,0.7562,0.6621
0.0422,0.7518,0.664
0.0437,0.7516,0.6638
0.0402,0.7538,0.6603
0.0407,0.7509,0.6577
0.0422,0.7516,0.6596
0.0439,0.7553,0.6599
0.0459,0.7509,0.6599
0.0473,0.7501,0.6594
0.0459,0.7555,0.6579
0.0449,0.7518,0.6591
0.0432,0.7494,0.6601
0.0434,0.7533,0.6594
0.0412,0.7543,0.6603
0.04,0.7543,0.6586
0.0361,0.7538,0.6569
0.0371,0.7575,0.6547
0.0361,0.7577,0.6538
0.0373,0.7611,0.6528
0.0358,0.7621,0.655
0.0346,0.7614,0.6555
0.0329,0.7589,0.6577
0.0358,0.7577,0.6594
0.039,0.7623,0.6591
0.0368,0.7636,0.6603
0.0366,0.7636,0.6613
0.0366,0.7604,0.6606
0.0373,0.7592,0.6603
0.0385,0.7572,0.6603
0.0373,0.757,0.6603
0.0375,0.7587,0.6633
0.04,0.7582,0.6623
0.038,0.7597,0.6664
0.0388,0.7599,0.665
0.039,0.7609,0.6657
0.0366,0.7572,0.6677
0.0353,0.7597,0.6689
0.0395,0.757,0.6699
0.0392,0.7555,0.6682
0.0378,0.7565,0.6696
0.0402,0.754,0.6679
0.0414,0.7523,0.6699
0.0434,0.7536,0.6667
0.042,0.7533,0.6657
0.0407,0.7516,0.6635
0.0437,0.7548,0.6613
0.0432,0.7521,0.6562
0.0439,0.7501,0.6562
0.0454,0.7526,0.6562
0.0425,0.7523,0.6533
0.0417,0.7516,0.6525
0.0447,0.7523,0.6496
0.0444,0.7526,0.6494
0.0437,0.7538,0.6508
0.0422,0.755,0.6508
0.0427,0.7518,0.6518
0.0449,0.7533,0.6525
0.0397,0.7499,0.6523
0.039,0.7533,0.6523
0.0395,0.7533,0.6562
0.0341,0.7516,0.655
0.0314,0.7528,0.6567
0.0305,0.7562,0.6557
0.0295,0.7496,0.6567
0.0295,0.7511,0.6567
0.0278,0.755,0.6586
0.0263,0.7526,0.6584
0.0231,0.754,0.6572
0.0253,0.7536,0.6569
0.0258,0.7555,0.6584
0.027,0.754,0.6564
0.028,0.7558,0.6569
0.0253,0.7584,0.6547
0.0275,0.7553,0.6562
0.0256,0.755,0.6552
0.0288,0.7567,0.6572
0.0278,0.7538,0.6545
0.0283,0.7567,0.6545
0.0288,0.7528,0.6545
0.0363,0.7555,0.6545
0.0361,0.7543,0.6538
0.0353,0.7538,0.6552
0.0414,0.7506,0.655
0.0429,0.7531,0.6567
0.04,0.7516,0.6594
0.0429,0.7504,0.6596
0.0464,0.7521,0.6606
0.0437,0.7479,0.6594
0.0439,0.7501,0.6599
0.0454,0.7504,0.6613
0.0447,0.7477,0.6586
0.0429,0.7496,0.6552
0.0422,0.756,0.6555
0.0388,0.7543,0.656
0.0397,0.7531,0.6572
0.038,0.7538,0.6547
0.0373,0.7538,0.6545
0.0371,0.7609,0.6579
0.0366,0.7611,0.6599
0.0371,0.7621,0.6608
0.0371,0.757,0.663
0.0378,0.7575,0.6682
0.0358,0.7626,0.674
0.0312,0.7609,0.6791
0.0256,0.7572,0.6818
0.0226,0.7609,0.6818
0.0268,0.7558,0.6777
0.0329,0.7509,0.6713
0.039,0.7389,0.6684
0.0412,0.7269,0.6669
0.0361,0.7304,0.6718
0.0305,0.7313,0.6682
0.028,0.7343,0.6647
0.0305,0.7396,0.6574
0.0344,0.7438,0.6491
0.0405,0.7394,0.6433
0.0466,0.7348,0.6391
0.0454,0.7374,0.6369
0.0385,0.7543,0.6381
0.0336,0.7748,0.6352
0.0261,0.7829,0.6423
0.0244,0.7949,0.643
0.0319,0.7922,0.6425
0.0417,0.7672,0.6342
0.0495,0.7443,0.623
0.0483,0.7377,0.6176
0.0561,0.7377,0.6161
0.0644,0.7338,0.6183
0.0659,0.7215,0.6237
0.0617,0.7164,0.6347
0.0544,0.7213,0.6415
0.0429,0.7301,0.652
0.0331,0.7392,0.6579
0.0246,0.746,0.6643
0.0207,0.7599,0.6704
0.0222,0.7692,0.6796
0.0268,0.7758,0.6879
0.0314,0.7865,0.6946
0.04,0.7934,0.6999
0.0432,0.8017,0.7029
0.0466,0.8027,0.7029
0.0515,0.8058,0.7041
0.0527,0.8119,0.7043
0.053,0.8161,0.7004
0.0549,0.8195,0.6975
0.0552,0.8122,0.6931
0.0566,0.8144,0.6907
0.0515,0.8056,0.6892
0.0483,0.799,0.6889
0.0447,0.788,0.6821
0.0375,0.7797,0.6787
0.0331,0.7682,0.6762
0.0275,0.7582,0.676
0.0212,0.7494,0.6704
0.0158,0.7372,0.6694
0.008,0.7294,0.6655
0.006,0.7218,0.663
0.0002,0.7154,0.6579
-0.0032,0.713,0.6557
-0.0032,0.7096,0.6513
-0.0008,0.7132,0.6462
0.0002,0.7108,0.645
-0.0001,0.7154,0.6445
0.0053,0.7191,0.6433
0.0104,0.7237,0.6442
0.0141,0.7286,0.6437
0.0195,0.7345,0.6467
0.0275,0.7413,0.6486
0.0346,0.7487,0.6518
0.0422,0.7528,0.6518
0.0466,0.755,0.6545
0.0549,0.7597,0.6555
0.0608,0.7638,0.6572
0.0691,0.7667,0.6591
0.07,0.7655,0.6569
0.0754,0.7653,0.6574
0.0771,0.766,0.656
0.0791,0.7641,0.6535
0.0771,0.7658,0.6494
0.0737,0.7638,0.6472
0.0715,0.7558,0.6457
0.0661,0.7594,0.6391
0.06,0.7621,0.635
0.0522,0.7594,0.6323
0.0468,0.7592,0.6298
0.0422,0.7567,0.6283
0.0388,0.7548,0.6288
0.0363,0.7562,0.6276
0.029,0.7533,0.631
0.0229,0.7518,0.634
0.0224,0.7521,0.6401
0.0214,0.7523,0.644
0.019,0.7506,0.653
0.0185,0.7533,0.6567
0.0173,0.7489,0.6606
0.019,0.7472,0.6652
0.0214,0.7496,0.6718
0.0239,0.7492,0.6757
0.0285,0.7499,0.6782
0.0261,0.747,0.6848
0.0329,0.7465,0.6848
0.0356,0.7489,0.6879
0.0353,0.7518,0.6907
0.039,0.7499,0.6907
0.0434,0.7514,0.6902
0.0447,0.7543,0.6889
0.0459,0.7526,0.6921
0.0508,0.7565,0.6879
0.0517,0.7548,0.6848
0.0515,0.7604,0.6843
0.0549,0.7601,0.6818
0.0549,0.7611,0.6791
0.0537,0.7616,0.6755
0.0515,0.7587,0.675
0.0508,0.7658,0.6723
0.0503,0.7626,0.6686
0.0508,0.7606,0.6662
0.0461,0.7645,0.6623
0.0456,0.7619,0.6616
0.0444,0.7628,0.6584
0.0454,0.7614,0.6574
0.0449,0.7619,0.656
0.0449,0.7614,0.6528
0.0444,0.7599,0.6542
0.0437,0.7597,0.655
0.0417,0.7601,0.6518
0.0437,0.7584,0.652
0.0373,0.7614,0.6494
0.0414,0.7587,0.6491
0.0417,0.7575,0.6474
0.039,0.7592,0.6489
0.0402,0.7616,0.6476
0.0429,0.7577,0.6489
0.0417,0.7584,0.6476
0.0402,0.7584,0.6486
0.0378,0.7577,0.6484
0.0363,0.7536,0.6506
0.0371,0.7562,0.6508
0.0378,0.7567,0.6518
0.0371,0.7543,0.6516
0.0358,0.7536,0.6518
0.0363,0.7562,0.6535
0.0339,0.7572,0.652
0.0371,0.757,0.6508
0.0361,0.7543,0.6516
0.038,0.7526,0.6533
0.0375,0.754,0.6528
0.0375,0.7516,0.654
0.0351,0.7528,0.655
0.0397,0.7496,0.6564
0.0378,0.7504,0.656
0.0363,0.7499,0.6562
0.0363,0.7538,0.6569
0.0385,0.7521,0.6538
0.0373,0.7521,0.6611
0.0378,0.7545,0.6594
0.0373,0.7538,0.6581
0.0361,0.7577,0.6599
0.038,0.7528,0.6601
0.0414,0.7526,0.6581
0.0385,0.7558,0.6625
0.0375,0.7523,0.6623
0.0385,0.7506,0.6652
0.039,0.7499,0.6652
0.0363,0.7509,0.6677
0.0366,0.7533,0.6689
0.0378,0.7575,0.6713
0.0358,0.7521,0.6718
0.0329,0.7543,0.6711
0.0344,0.7545,0.6733
0.0331,0.7572,0.6745
0.0353,0.7567,0.6743
0.0368,0.7531,0.6774
0.0356,0.7531,0.6755
0.0327,0.7548,0.676
0.0329,0.7575,0.6762
0.0353,0.7575,0.6774
0.0317,0.7562,0.6752
0.0317,0.7567,0.6743
0.0302,0.7572,0.675
0.0312,0.7538,0.674
0.0349,0.755,0.6723
0.0344,0.7558,0.6704
0.0349,0.754,0.6704
0.0361,0.7528,0.6682
0.0356,0.7538,0.6679
0.0395,0.7518,0.6689
0.0373,0.7528,0.6691
0.0402,0.7553,0.6706
0.0388,0.754,0.6701
0.0397,0.7565,0.6677
0.0417,0.7548,0.6672
0.0427,0.7538,0.6679
0.0407,0.7521,0.664
0.0429,0.7526,0.6643
0.041,0.7536,0.6638
0.042,0.7545,0.6601
0.0397,0.7555,0.6567
0.0425,0.758,0.6557
0.0392,0.7587,0.653
0.041,0.758,0.655
0.0395,0.7548,0.6528
0.0422,0.7587,0.6513
0.0434,0.7594,0.6518
0.0402,0.7555,0.6525
0.0447,0.7606,0.656
0.0437,0.7565,0.6557
0.0427,0.7567,0.6557
0.0449,0.7558,0.6564
0.0454,0.758,0.6596
0.0437,0.7555,0.6603
0.0449,0.756,0.6625
0.0432,0.7545,0.6623
0.0432,0.7526,0.6611
0.0447,0.7565,0.6625
0.0422,0.7543,0.6616
0.042,0.7506,0.6623
0.0442,0.7533,0.6625
0.0437,0.7492,0.6628
0.0432,0.7509,0.6623
0.0417,0.7526,0.6638
0.0422,0.7521,0.6618
0.0439,0.7526,0.6645
0.0444,0.7514,0.6625
0.0429,0.7538,0.6621
0.0422,0.7545,0.6635
0.0425,0.7521,0.6643
0.0422,0.7511,0.6645
0.039,0.7589,0.6616
0.04,0.7565,0.6608
0.0361,0.7545,0.6611
0.0358,0.7555,0.6579
0.038,0.756,0.6581
0.04,0.7538,0.6596
0.038,0.7555,0.6608
0.0388,0.7555,0.6596
0.0388,0.7543,0.6594
0.0356,0.7562,0.6603
0.0349,0.7555,0.6611
0.0358,0.7545,0.6647
0.0349,0.7545,0.6635
0.0331,0.7543,0.6635
0.0341,0.7558,0.6647
0.0356,0.755,0.6652
0.0378,0.757,0.6677
0.0358,0.7582,0.6677
0.0336,0.757,0.6679
0.0344,0.7567,0.6684
0.0373,0.7592,0.6696
0.0373,0.754,0.6696
0.0375,0.758,0.6704
0.0363,0.7538,0.6721
0.0378,0.7523,0.6728
0.038,0.7511,0.6716
0.0385,0.7523,0.6704
0.0412,0.7523,0.6728
0.0366,0.7531,0.6696
0.0395,0.7523,0.6691
0.042,0.7521,0.6682
0.0405,0.7504,0.6657
0.0395,0.7499,0.6652
0.0405,0.7511,0.664
0.0434,0.7518,0.6621
0.0434,0.7536,0.6616
0.0447,0.7565,0.6596
0.0427,0.756,0.6596
0.041,0.7518,0.6608
0.042,0.7538,0.6611
0.0454,0.7523,0.6613
0.0407,0.7533,0.6601
0.0385,0.755,0.6584
0.038,0.7543,0.6584
0.0368,0.7545,0.6584
0.0368,0.7562,0.6589
0.038,0.7548,0.6589
0.0353,0.7511,0.656
0.0341,0.754,0.6579
0.0356,0.7501,0.6589
0.0356,0.7533,0.6579
0.0341,0.7555,0.6584
0.0351,0.7543,0.6606
0.0349,0.7523,0.6638
0.0356,0.7543,0.6635
0.0327,0.7516,0.6625
0.0351,0.7509,0.6657
0.0356,0.7499,0.6679
0.0344,0.7489,0.6674
0.0344,0.7514,0.6708
0.0366,0.7516,0.6677
0.0373,0.7526,0.6679
0.0358,0.7533,0.6679
0.0366,0.7484,0.6672
0.0368,0.7489,0.6689
0.0356,0.7499,0.6696
0.0363,0.7465,0.6711
0.0371,0.7499,0.6686
0.04,0.7492,0.6696
0.0405,0.7487,0.6713
0.0414,0.7484,0.6708
0.038,0.7501,0.6708
0.0388,0.7479,0.6706
0.0378,0.7523,0.6701
0.039,0.7462,0.6706
0.0412,0.7496,0.6723
0.0407,0.7494,0.6694
0.039,0.7487,0.6704
0.0402,0.7492,0.6691
0.0417,0.7509,0.6691
0.0366,0.7506,0.6672
0.0402,0.7531,0.663
0.038,0.7506,0.6616
0.042,0.7533,0.6623
0.0412,0.7533,0.6625
0.0383,0.7518,0.6662
0.0405,0.7509,0.6638
0.0414,0.7504,0.6667
0.039,0.7523,0.6677
0.0397,0.7548,0.666
0.039,0.756,0.6674
0.0373,0.7555,0.6664
0.0363,0.755,0.6662
0.0392,0.756,0.665
0.0402,0.7548,0.663
0.0437,0.7514,0.6657
0.0442,0.7518,0.6655
0.0412,0.7553,0.6652
0.0442,0.7538,0.6635
0.0434,0.7538,0.6633
0.0442,0.754,0.6625
0.0449,0.7523,0.6603
0.0425,0.7538,0.6613
0.0407,0.7518,0.6596
0.0437,0.7545,0.6606
0.0437,0.7531,0.6586
0.0459,0.7536,0.6606
0.0471,0.7523,0.6621
0.0449,0.754,0.6611
0.0461,0.7545,0.6606
0.0459,0.754,0.6599
0.0434,0.7516,0.6603
0.0432,0.7536,0.6628
0.0397,0.7545,0.6647
0.0414,0.7523,0.6621
0.0429,0.7533,0.6628
0.0422,0.7553,0.6635
0.0385,0.7526,0.6621
0.039,0.7511,0.663
0.041,0.7514,0.6643
0.04,0.7509,0.6667
0.0395,0.7494,0.6674
0.038,0.7487,0.6677
0.0353,0.7489,0.6686
0.0392,0.7487,0.6684
0.0383,0.7484,0.6682
0.0395,0.7516,0.6662
0.0422,0.7521,0.6677
0.0405,0.7462,0.6684
0.038,0.7482,0.6696
0.0371,0.7472,0.6691
0.0373,0.7489,0.6701
0.0405,0.7496,0.6706
0.0417,0.7509,0.6733
0.0407,0.7531,0.6721
0.0407,0.7509,0.6726
0.0407,0.7492,0.6726
0.041,0.7489,0.6743
0.0405,0.7496,0.6745
0.0432,0.7475,0.6748
0.0439,0.7487,0.6762
0.0427,0.7492,0.6743
0.0414,0.7477,0.6728
0.0378,0.7484,0.6738
0.0402,0.7518,0.6762
0.041,0.7496,0.6733
0.0392,0.7521,0.6716
0.0402,0.7526,0.6708
0.038,0.7536,0.6706
0.0405,0.7489,0.6704
0.0368,0.7538,0.6701
0.0378,0.7565,0.6701
0.0363,0.7518,0.6696
0.0361,0.7516,0.6686
0.0336,0.7514,0.6696
0.0349,0.7506,0.6684
0.0378,0.7533,0.6696
0.0405,0.7489,0.6689
0.0368,0.7531,0.6674
0.0349,0.7543,0.6674
0.0344,0.7548,0.6672
0.0361,0.7509,0.6657
0.0395,0.7484,0.6667
0.0353,0.7506,0.6643
0.0385,0.7518,0.6618
0.0363,0.7536,0.6647
0.0375,0.7548,0.665
0.0371,0.7528,0.6633
0.0366,0.7492,0.6638
0.038,0.7511,0.6643
0.0388,0.7501,0.663
0.039,0.7504,0.6625
0.0358,0.7523,0.6638
0.0405,0.7526,0.6643
0.0397,0.7479,0.6618
0.0402,0.7506,0.6645
0.039,0.7489,0.6655
0.0402,0.7516,0.665
0.0378,0.7536,0.6667
0.0407,0.7511,0.6664
0.0405,0.7533,0.6638
0.0397,0.7504,0.6667
0.0405,0.7533,0.6679
0.0422,0.7484,0.6652
0.0422,0.7492,0.664
0.0422,0.7545,0.665
0.0422,0.7553,0.666
0.0444,0.7523,0.6647
0.0459,0.7523,0.6657
0.041,0.7516,0.6662
0.0417,0.7533,0.6664
0.0392,0.7528,0.665
0.0388,0.7509,0.6643
0.0412,0.7533,0.6638
0.039,0.7526,0.6645
0.042,0.7516,0.6682
0.0407,0.7504,0.666
0.041,0.7521,0.6655
0.0427,0.7514,0.6672
0.0397,0.7518,0.666
0.0437,0.7518,0.6667
0.0427,0.7489,0.6672
0.0412,0.7523,0.6691
0.0407,0.7506,0.6664
0.0417,0.7514,0.6672
0.0422,0.7528,0.6723
0.0432,0.7516,0.6723
0.0422,0.7509,0.6706
0.0375,0.7509,0.6706
0.042,0.7496,0.6711
0.0422,0.7475,0.6708
0.0407,0.7477,0.6718
0.0407,0.7501,0.6704
0.04,0.7465,0.6718
0.0397,0.7496,0.6723
0.0383,0.7467,0.6726
0.04,0.7526,0.6704
0.0395,0.7482,0.6696
0.0388,0.7501,0.673
0.0371,0.7494,0.6708
0.042,0.7545,0.6718
0.0395,0.7506,0.6711
0.0402,0.7457,0.6691
0.0371,0.7472,0.6728
0.0388,0.7467,0.6669
0.0385,0.7487,0.6713
0.0392,0.7506,0.6672
0.0388,0.7504,0.6677
0.0388,0.7511,0.6657
0.041,0.7489,0.6655
0.0383,0.7518,0.665
0.039,0.7514,0.6652
0.0414,0.7545,0.664
0.0429,0.7511,0.663
0.0417,0.7514,0.6628
0.0397,0.7538,0.664
0.0371,0.7533,0.6638
0.0366,0.7543,0.6628
0.0407,0.7553,0.6628
0.0378,0.7543,0.6611
0.0361,0.7565,0.6611
0.04,0.7558,0.6621
0.0412,0.7555,0.6618
0.0417,0.756,0.6628
0.04,0.755,0.6618
0.0385,0.7518,0.6628
0.0397,0.7511,0.6606
0.0375,0.7516,0.6652
0.0366,0.7514,0.6652
0.0356,0.7492,0.6645
0.0351,0.7567,0.6664
0.0373,0.7584,0.6662
0.0388,0.7555,0.6682
0.0385,0.7501,0.6657
0.0388,0.7538,0.6684
0.0395,0.7487,0.6684
0.0368,0.7496,0.6704
0.0375,0.7509,0.6718
0.0375,0.745,0.6706
0.0417,0.7453,0.6711
0.0405,0.7492,0.6708
0.0412,0.7477,0.6721
0.0425,0.745,0.6704
0.0414,0.7467,0.6704
0.0388,0.7472,0.6708
0.0422,0.7496,0.6711
0.0373,0.7475,0.6706
0.0375,0.7472,0.6716
0.0388,0.7504,0.6708
0.0397,0.7492,0.6726
0.039,0.7501,0.6721
0.0388,0.7475,0.6738
0.039,0.7482,0.6716
0.0397,0.7514,0.6718
0.0375,0.7496,0.6733
0.038,0.7504,0.6748
0.0388,0.7523,0.674
0.0407,0.7545,0.6679
0.0375,0.755,0.6643
0.0368,0.7514,0.6643
0.0385,0.7521,0.6633
0.0383,0.7533,0.6611
0.038,0.7572,0.6594
0.0373,0.7577,0.6603
0.0414,0.7558,0.6608
0.039,0.7567,0.6621
0.039,0.7575,0.6621
0.0397,0.7577,0.663
0.0405,0.7582,0.6638
0.0425,0.7558,0.6628
0.0402,0.7555,0.6635
0.0371,0.7536,0.6679
0.0375,0.7531,0.6647
0.0358,0.7553,0.6657
0.0368,0.7536,0.6664
0.0385,0.7516,0.6657
0.0385,0.7506,0.6655
0.0371,0.7511,0.665
0.0385,0.7484,0.665
0.0392,0.7496,0.666
0.039,0.7511,0.6628
0.0395,0.7514,0.6677
0.0442,0.7477,0.665
0.0429,0.7479,0.6667
0.0422,0.7484,0.6669
0.0427,0.7536,0.6652
0.0397,0.7518,0.6682
0.0368,0.7511,0.6674
0.0378,0.7526,0.6645
0.0392,0.754,0.664
0.039,0.7506,0.6625
0.0412,0.7528,0.6618
0.0412,0.7523,0.6586
0.0429,0.7523,0.6611
0.0432,0.7565,0.6628
0.0407,0.7575,0.6618
0.0425,0.7514,0.6633
0.0417,0.7548,0.6601
0.0437,0.7536,0.6608
0.0425,0.7528,0.6621
0.0397,0.7553,0.6599
0.0395,0.7511,0.6616
0.0402,0.7543,0.6613
0.0366,0.7577,0.6618
0.0402,0.7584,0.6633
0.0383,0.7558,0.6633
0.039,0.7548,0.6625
0.0385,0.7567,0.6647
0.0363,0.7572,0.6682
0.0397,0.7555,0.6679
0.0414,0.7543,0.6691
0.0407,0.755,0.6699
0.0395,0.7558,0.6721
0.0392,0.7533,0.6743
0.0414,0.7487,0.676
0.0439,0.7501,0.6757
0.0427,0.7501,0.6774
0.0425,0.7482,0.6765
0.0427,0.7494,0.6787
0.0417,0.744,0.6757
0.0417,0.7489,0.6762
0.04,0.747,0.6762
0.0422,0.7496,0.6757
0.0422,0.7465,0.6733
0.04,0.7506,0.673
0.0383,0.7475,0.6726
0.0397,0.7496,0.6704
0.042,0.7489,0.6699
0.0373,0.7516,0.6694
0.0373,0.7482,0.6686
0.0363,0.7482,0.6682
0.0368,0.7506,0.6674
0.0375,0.7499,0.665
0.0366,0.7526,0.6635
0.0349,0.7516,0.6674
0.0356,0.7511,0.6645
0.0346,0.7487,0.665
0.0334,0.7504,0.6643
0.0356,0.7531,0.6638
0.0373,0.7494,0.6662
0.0346,0.7511,0.6686
0.0351,0.7523,0.6645
0.0356,0.7528,0.663
0.0322,0.7509,0.6652
0.0366,0.7528,0.663
0.0336,0.7511,0.6647
0.0361,0.7494,0.6645
0.0366,0.7523,0.6625
0.0375,0.7506,0.663
0.0392,0.7518,0.6621
0.038,0.7475,0.6628
0.039,0.7472,0.6638
0.0375,0.7543,0.6645
0.0375,0.7506,0.664
0.041,0.7462,0.6606
0.041,0.7479,0.6645
0.0405,0.7472,0.6647
0.0395,0.7465,0.6655
0.0397,0.7489,0.6643
0.0417,0.7494,0.6652
0.0437,0.7475,0.6682
0.0388,0.7465,0.6667
0.0407,0.7487,0.6655
0.0395,0.7477,0.6662
0.042,0.7496,0.6647
0.0434,0.7484,0.664
0.0414,0.7504,0.664
0.0434,0.7516,0.665
0.0417,0.7514,0.6618
0.0447,0.7501,0.6596
0.0392,0.7521,0.6608
0.0414,0.7526,0.6652
0.0429,0.7548,0.6652
0.0414,0.7536,0.6657
0.0405,0.7506,0.6655
0.0444,0.7526,0.6669
0.0434,0.7518,0.6682
0.0437,0.7523,0.6686
0.0397,0.7531,0.6691
0.0392,0.7518,0.6701
0.0437,0.7516,0.6682
0.0417,0.7533,0.6694
0.04,0.7521,0.6691
0.04,0.7518,0.6682
0.0422,0.754,0.6684
0.0439,0.7514,0.6699
0.0422,0.7538,0.6682
0.0432,0.7528,0.6689
0.0442,0.7509,0.6664
0.0392,0.7501,0.6684
0.0353,0.7528,0.6645
0.0358,0.756,0.665
0.0407,0.7533,0.6657
0.038,0.755,0.663
0.0378,0.7548,0.6643
0.0397,0.756,0.6625
0.041,0.7511,0.6638
0.039,0.754,0.6596
0.0385,0.7558,0.6633
0.04,0.7504,0.6601
0.0414,0.747,0.6584
0.0422,0.7501,0.6608
0.0392,0.7538,0.6594
0.042,0.7516,0.6599
0.0373,0.7543,0.6569
0.0407,0.7509,0.6594
0.0375,0.7499,0.6591
0.0392,0.7467,0.6581
0.0425,0.7484,0.6635
0.0405,0.7501,0.6633
0.0442,0.7462,0.665
0.0388,0.7487,0.6638
0.0417,0.7472,0.6633
0.0444,0.7465,0.6628
0.039,0.7501,0.6643
0.0412,0.7521,0.6643
0.0425,0.7518,0.663
0.04,0.7518,0.6652
0.0427,0.7526,0.6635
0.0429,0.7501,0.6652
0.042,0.7504,0.6655
0.0422,0.7482,0.6682
0.0429,0.7492,0.6694
0.0437,0.7536,0.6677
0.0405,0.7531,0.6672
0.042,0.7553,0.6684
0.042,0.7504,0.6669
0.0383,0.7531,0.6662
0.0405,0.7528,0.6657
0.0388,0.7521,0.6664
0.0361,0.7514,0.6652
0.039,0.755,0.666
0.0349,0.756,0.6643
0.0351,0.7538,0.6655
0.0378,0.7548,0.6647
0.0373,0.756,0.664
0.0361,0.754,0.6645
0.0366,0.758,0.6638
0.0368,0.7592,0.6621
0.0368,0.7572,0.6601
0.0395,0.7594,0.6628
0.0383,0.7597,0.6601
0.0346,0.7577,0.6599
0.0334,0.7572,0.6599
0.0371,0.7562,0.6596
0.0402,0.7562,0.6586
0.041,0.756,0.6584
0.0397,0.7516,0.6577
0.0375,0.7543,0.6586
0.04,0.7575,0.6596
0.0405,0.7531,0.6564
0.04,0.757,0.6586
0.039,0.7558,0.6581
0.0385,0.755,0.6577
0.0425,0.7572,0.6586
0.0395,0.7572,0.6579
0.0395,0.7567,0.6594
0.0388,0.7562,0.6589
0.0402,0.7565,0.6596
0.0405,0.7582,0.6601
0.0388,0.757,0.6601
0.038,0.7523,0.6594
0.039,0.7526,0.6594
0.0378,0.7528,0.6603
0.0358,0.7516,0.6625
0.038,0.7545,0.6611
0.0392,0.7528,0.663
0.0388,0.7521,0.6647
0.0363,0.7523,0.6645
0.038,0.7562,0.6643
0.0363,0.7523,0.665
0.041,0.7538,0.6645
0.0361,0.7533,0.6623
0.0371,0.7523,0.6643
0.0361,0.7521,0.6638
0.0351,0.7501,0.666
0.0373,0.7543,0.6645
0.0358,0.7548,0.6657
0.0385,0.7536,0.6657
0.0383,0.7572,0.664
0.0388,0.756,0.6616
0.0388,0.7531,0.6625
0.0388,0.7536,0.6596
0.0371,0.7553,0.6596
0.0392,0.7543,0.6584
0.0371,0.7589,0.6621
0.04,0.7592,0.6586
0.0378,0.758,0.6579
0.0388,0.7521,0.6613
0.0395,0.754,0.6596
0.0392,0.7545,0.6589
0.0412,0.7533,0.6555
0.0388,0.7562,0.6579
0.0373,0.7528,0.656
0.0417,0.7533,0.6581
0.041,0.7533,0.656
0.0366,0.758,0.6567
0.0375,0.7501,0.6564
0.0361,0.7545,0.6574
0.0385,0.7523,0.6572
0.0383,0.7496,0.6547
0.039,0.7514,0.655
0.0373,0.7516,0.6572
0.0405,0.7533,0.6581
0.0402,0.7543,0.6577
0.0397,0.7536,0.655
0.039,0.754,0.6584
0.04,0.7545,0.6577
0.0405,0.7531,0.6603
0.042,0.7509,0.6594
0.0385,0.7518,0.6623
0.0425,0.7536,0.664
0.042,0.7523,0.6635
0.041,0.7523,0.6625
0.0407,0.7538,0.6677
0.0459,0.7523,0.6694
0.0444,0.7555,0.6669
0.0429,0.7511,0.6662
0.0425,0.7521,0.6684
0.0395,0.7499,0.6706
0.042,0.7511,0.6696
0.0373,0.7533,0.6696
0.038,0.7582,0.6672
0.0383,0.7584,0.6669
0.0427,0.755,0.6677
0.0385,0.7572,0.6657
0.0373,0.7587,0.6647
0.0358,0.7614,0.665
0.0375,0.7589,0.6618
0.0363,0.7653,0.6594
0.0361,0.765,0.6594
0.0373,0.7597,0.6601
0.0373,0.7641,0.6577
0.0361,0.7643,0.6552
0.0361,0.766,0.6533
0.0336,0.7658,0.6528
0.0349,0.7638,0.6498
0.0329,0.7655,0.6501
0.0331,0.765,0.6501
0.0375,0.7685,0.6486
0.0341,0.7704,0.6469
0.0353,0.7641,0.6479
0.0375,0.766,0.6457
0.0378,0.7636,0.6469
0.0383,0.7626,0.6455
0.0385,0.7633,0.645
0.0395,0.7594,0.643
0.042,0.7609,0.6484
0.0402,0.7594,0.6467
0.038,0.7589,0.6479
0.0371,0.757,0.6503
0.0405,0.7553,0.6535
0.039,0.757,0.6547
0.039,0.7558,0.654
0.0378,0.7528,0.6564
0.0397,0.7543,0.6572
0.04,0.7562,0.6581
0.0432,0.7536,0.6586
0.0417,0.755,0.6589
0.039,0.7543,0.663
0.0407,0.7518,0.6635
0.0397,0.7536,0.6669
0.042,0.7531,0.6652
0.0385,0.7555,0.6652
0.0392,0.7555,0.6657
0.039,0.7523,0.6647
0.0407,0.7548,0.6655
0.0402,0.7514,0.6667
0.0371,0.7548,0.6657
0.0356,0.755,0.6672
0.0392,0.7531,0.6638
0.0375,0.7572,0.6586
0.0363,0.758,0.6577
0.0402,0.7584,0.656
0.0383,0.7616,0.655
0.0307,0.7633,0.6513
0.0329,0.7609,0.6491
0.0331,0.7658,0.6503
0.0346,0.7638,0.6467
0.0351,0.7645,0.6457
0.0375,0.7636,0.6452
0.0341,0.7653,0.6457
0.039,0.7648,0.6467
0.0353,0.7643,0.645
0.0371,0.7643,0.6503
0.039,0.7643,0.6518
0.0383,0.7611,0.6496
0.0366,0.7606,0.6498
0.0385,0.7594,0.6518
0.0373,0.7628,0.6469
0.0385,0.7616,0.6469
0.0346,0.7628,0.6506
0.038,0.758,0.6489
0.0339,0.7597,0.6464
0.0378,0.757,0.6506
0.0358,0.7572,0.6498
0.0371,0.7555,0.6489
0.0373,0.7577,0.6486
0.0383,0.756,0.6486
0.0417,0.7587,0.6518
0.0373,0.7572,0.6489
0.0358,0.7582,0.6472
0.0339,0.758,0.6481
0.0353,0.7597,0.6476
0.0349,0.7587,0.6467
