time,gFx,gFy,gFz,TgF
1.414132968,0.0187,-0.0700,0.9989,1.002
1.416609531,0.0200,-0.0690,0.9994,1.002
1.418230624,0.0190,-0.0668,1.0019,1.004
1.420534426,0.0195,-0.0658,1.0021,1.004
1.422988958,0.0209,-0.0675,1.0028,1.005
1.426165416,0.0197,-0.0646,1.0024,1.005
1.428390885,0.0200,-0.0668,1.0072,1.010
1.429704426,0.0217,-0.0636,1.0092,1.011
1.432378749,0.0234,-0.0665,1.0063,1.009
1.436348281,0.0246,-0.0636,1.0077,1.010
1.43699177,0.0268,-0.0604,1.0072,1.009
1.439865312,0.0248,-0.0607,1.0080,1.010
1.44243427,0.0268,-0.0614,1.0075,1.010
1.448784583,0.0278,-0.0573,1.0087,1.011
1.449503333,0.0253,-0.0558,1.0082,1.010
1.450137656,0.0251,-0.0604,1.0082,1.010
1.451440156,0.0280,-0.0590,1.0046,1.007
1.455292499,0.0292,-0.0590,1.0053,1.007
1.456272708,0.0300,-0.0602,0.9999,1.002
1.458975989,0.0309,-0.0609,0.9992,1.002
1.461166874,0.0327,-0.0648,0.9999,1.003
1.462888437,0.0383,-0.0700,0.9989,1.002
1.465569166,0.0390,-0.0680,0.9992,1.002
1.467932343,0.0439,-0.0709,1.0011,1.005
1.469765312,0.0476,-0.0709,1.0028,1.006
1.472750364,0.0486,-0.0763,1.0019,1.006
1.477192343,0.0525,-0.0780,1.0004,1.005
1.477885468,0.0534,-0.0776,1.0011,1.006
1.479822343,0.0530,-0.0758,0.9989,1.003
1.48250901,0.0583,-0.0746,0.9985,1.003
1.484355312,0.0566,-0.0763,0.9960,1.001
1.48627026,0.0603,-0.0758,0.9904,0.995
1.489247708,0.0556,-0.0749,0.9960,1.000
1.491028489,0.0552,-0.0746,0.9953,1.000
1.493736458,0.0544,-0.0758,0.9975,1.002
1.495778853,0.0500,-0.0739,0.9992,1.003
1.499658489,0.0510,-0.0751,0.9994,1.004
1.50116302,0.0515,-0.0724,1.0019,1.006
1.503703385,0.0459,-0.0744,1.0036,1.007
1.505506666,0.0454,-0.0722,1.0021,1.006
1.509023749,0.0432,-0.0697,1.0048,1.008
1.510028645,0.0397,-0.0665,1.0048,1.008
1.513626145,0.0366,-0.0658,1.0031,1.006
1.51555401,0.0324,-0.0612,1.0024,1.005
1.517587187,0.0312,-0.0599,1.0019,1.004
1.520632968,0.0295,-0.0595,1.0002,1.002
1.523504166,0.0258,-0.0604,1.0004,1.003
1.524920885,0.0261,-0.0577,1.0004,1.002
1.52748026,0.0236,-0.0577,1.0028,1.005
1.528694583,0.0195,-0.0599,1.0026,1.005
1.531538593,0.0217,-0.0560,1.0024,1.004
1.533572968,0.0219,-0.0577,1.0021,1.004
1.536559166,0.0226,-0.0548,1.0026,1.004
1.540030312,0.0270,-0.0575,1.0031,1.005
1.541496822,0.0214,-0.0570,1.0046,1.006
1.550610624,0.0236,-0.0575,1.0038,1.006
1.552026249,0.0244,-0.0563,1.0055,1.007
1.552909739,0.0253,-0.0568,1.0087,1.011
1.553838176,0.0275,-0.0609,1.0075,1.010
1.554700624,0.0302,-0.0614,1.0099,1.012
1.556127864,0.0283,-0.0612,1.0097,1.012
1.557992499,0.0334,-0.0634,1.0119,1.014
1.561125989,0.0361,-0.0651,1.0121,1.015
1.562462187,0.0383,-0.0648,1.0109,1.014
1.564817447,0.0353,-0.0665,1.0097,1.012
1.566444478,0.0371,-0.0678,1.0080,1.011
1.568569739,0.0388,-0.0678,1.0077,1.011
1.571913645,0.0395,-0.0656,1.0041,1.007
1.574167655,0.0444,-0.0724,1.0038,1.007
1.57655078,0.0422,-0.0709,1.0050,1.008
1.578185885,0.0395,-0.0712,1.0038,1.007
1.581123645,0.0380,-0.0739,1.0036,1.007
