time,gFx,gFy,gFz,TgF
0.925596874,0.0363,0.7279,0.6960,1.008
0.929766926,0.0331,0.7276,0.6955,1.007
0.93049151,0.0351,0.7259,0.6992,1.009
0.932977656,0.0358,0.7279,0.7014,1.011
0.935343228,0.0373,0.7250,0.7041,1.011
0.938257239,0.0349,0.7223,0.7021,1.008
0.940238853,0.0383,0.7201,0.7033,1.007
0.942159062,0.0388,0.7228,0.7070,1.012
0.944611145,0.0397,0.7174,0.7126,1.012
0.953253437,0.0412,0.7157,0.7129,1.011
0.95427651,0.0412,0.7147,0.7146,1.011
0.954950156,0.0427,0.7096,0.7182,1.011
0.955597656,0.0442,0.7125,0.7197,1.014
0.963555885,0.0425,0.7137,0.7214,1.016
0.964417551,0.0420,0.7157,0.7217,1.017
0.964873176,0.0483,0.7125,0.7173,1.012
0.965832603,0.0478,0.7113,0.7170,1.011
0.966257291,0.0464,0.7125,0.7158,1.011
0.968477395,0.0498,0.7135,0.7117,1.009
0.972558541,0.0500,0.7120,0.7104,1.007
0.97307927,0.0525,0.7081,0.7085,1.003
0.974705624,0.0525,0.7052,0.7073,1.000
0.977265416,0.0554,0.7066,0.7029,0.998
0.979392916,0.0547,0.7071,0.7051,1.000
0.982053801,0.0586,0.6991,0.7048,0.994
0.984304843,0.0571,0.7003,0.7029,0.994
0.987256874,0.0552,0.7015,0.6994,0.992
0.989277968,0.0537,0.7042,0.6985,0.993
0.991374635,0.0547,0.6974,0.6968,0.987
0.994537239,0.0527,0.6979,0.6950,0.986
0.996847551,0.0544,0.6988,0.6960,0.988
0.99859901,0.0571,0.7023,0.6958,0.990
1.000844114,0.0520,0.7020,0.6950,0.989
1.00456177,0.0527,0.7069,0.6965,0.994
1.005921249,0.0534,0.7062,0.6977,0.994
1.008346093,0.0530,0.7059,0.6977,0.994
1.010771301,0.0527,0.7093,0.6992,0.997
1.013609947,0.0510,0.7079,0.7004,0.997
1.016703072,0.0515,0.7052,0.6994,0.995
1.017650676,0.0483,0.7066,0.7021,0.997
1.021833385,0.0456,0.7044,0.7029,0.996
1.023025833,0.0437,0.7037,0.7065,0.998
1.025048176,0.0422,0.7057,0.7063,0.999
1.027024114,0.0422,0.7013,0.7055,0.996
1.029628593,0.0397,0.7018,0.7075,0.997
1.031692031,0.0397,0.7023,0.7070,0.997
1.034048541,0.0410,0.7008,0.7051,0.995
1.036760885,0.0442,0.7027,0.7031,0.995
1.039695937,0.0439,0.7049,0.7021,0.996
1.041199843,0.0420,0.7054,0.7009,0.995
1.04355677,0.0402,0.7027,0.7016,0.994
1.052126301,0.0351,0.7054,0.7012,0.995
1.053102083,0.0341,0.7096,0.7007,0.998
1.053658905,0.0331,0.7113,0.7002,0.999
1.054206666,0.0336,0.7130,0.6958,0.997
1.05481578,0.0324,0.7115,0.6924,0.993
1.057148593,0.0312,0.7154,0.6946,0.998
1.059683749,0.0292,0.7154,0.6950,0.998
1.061807135,0.0273,0.7167,0.6950,0.999
1.064950989,0.0231,0.7140,0.6931,0.995
1.066370155,0.0236,0.7162,0.6926,0.997
1.070077916,0.0212,0.7135,0.6950,0.996
1.071321041,0.0253,0.7147,0.6919,0.995
1.073728749,0.0231,0.7174,0.6950,0.999
1.075908541,0.0231,0.7179,0.6968,1.001
1.078635989,0.0231,0.7223,0.6929,1.001
1.08109703,0.0266,0.7184,0.6992,1.003
1.083164999,0.0278,0.7162,0.6990,1.001
1.088052135,0.0256,0.7135,0.6977,0.998
1.089161978,0.0268,0.7101,0.6999,0.997
1.090618333,0.0307,0.7093,0.7012,0.998
1.092639114,0.0300,0.7084,0.7063,1.001
1.095302291,0.0263,0.7088,0.7046,1.000
1.097490051,0.0300,0.7081,0.7073,1.001
1.099270624,0.0278,0.7059,0.7102,1.002
1.101964895,0.0292,0.7044,0.7134,1.003
1.104750572,0.0319,0.7032,0.7138,1.003
1.106796666,0.0319,0.7037,0.7182,1.006
1.109152083,0.0302,0.7052,0.7190,1.008
1.11217828,0.0305,0.7015,0.7192,1.005
1.114189895,0.0309,0.7030,0.7251,1.010
1.116309687,0.0329,0.7047,0.7243,1.011
1.11867328,0.0305,0.7023,0.7236,1.009
1.122395155,0.0334,0.7049,0.7236,1.011
1.123680155,0.0327,0.7047,0.7265,1.013
1.125540885,0.0280,0.7057,0.7258,1.013
1.128786353,0.0312,0.7040,0.7222,1.009
1.130650416,0.0288,0.7044,0.7222,1.009
1.132744583,0.0302,0.7093,0.7229,1.013
1.134760312,0.0297,0.7088,0.7209,1.011
1.137273645,0.0280,0.7091,0.7180,1.010
1.139440051,0.0314,0.7088,0.7153,1.008
1.14191427,0.0312,0.7091,0.7143,1.007
1.149329947,0.0312,0.7130,0.7143,1.010
1.150319218,0.0341,0.7147,0.7107,1.008
1.151015103,0.0317,0.7103,0.7070,1.003
1.157952551,0.0351,0.7147,0.7058,1.005
1.159412551,0.0351,0.7179,0.7026,1.005
1.160166874,0.0375,0.7164,0.7033,1.005
1.160670572,0.0385,0.7147,0.7004,1.001
1.161156249,0.0397,0.7162,0.7012,1.003
1.162998176,0.0407,0.7196,0.7014,1.006
1.165012708,0.0395,0.7174,0.6999,1.003
1.167311249,0.0375,0.7181,0.6985,1.002
1.169849583,0.0412,0.7162,0.6982,1.001
1.172394999,0.0414,0.7157,0.6977,1.000
1.174361666,0.0432,0.7167,0.6992,1.002
1.177446145,0.0434,0.7169,0.6997,1.003
1.179071405,0.0422,0.7162,0.6987,1.001
1.181460051,0.0451,0.7162,0.7007,1.003
1.183864687,0.0459,0.7120,0.7004,1.000
1.186267812,0.0420,0.7145,0.6994,1.001
1.188944843,0.0439,0.7127,0.7019,1.001
1.191119114,0.0417,0.7091,0.7048,1.001
