gFx,gFy,gFz
-0.0533,0.872,0.2204
-0.0509,0.886,0.225
-0.0436,0.9038,0.226
-0.0418,0.9194,0.226
-0.0396,0.9294,0.2302
-0.0365,0.9461,0.226
-0.0355,0.961,0.2179
-0.0345,0.9751,0.2133
-0.0328,0.9861,0.2057
-0.0296,0.9988,0.1986
-0.0294,1.0132,0.1894
-0.0257,1.0235,0.1803
-0.0279,1.0313,0.1708
-0.0218,1.0401,0.1615
-0.0211,1.0455,0.149
-0.0226,1.0562,0.139
-0.0182,1.0601,0.1234
-0.0169,1.064,0.1151
-0.0182,1.0687,0.1046
-0.0147,1.0711,0.0965
-0.0182,1.0709,0.0863
-0.0218,1.0734,0.077
-0.0186,1.0689,0.0672
-0.0206,1.0667,0.0581
-0.0267,1.0589,0.0518
-0.0294,1.0516,0.0432
-0.0284,1.0443,0.0396
-0.0355,1.0396,0.033
-0.0357,1.0289,0.0298
-0.0357,1.0179,0.0281
-0.0384,1.0083,0.0291
-0.0404,0.9954,0.0308
-0.0392,0.9825,0.0318
-0.0379,0.9693,0.0323
-0.0357,0.9575,0.0364
-0.0333,0.9443,0.0408
-0.0284,0.9329,0.0452
-0.0289,0.9204,0.0511
-0.0216,0.9102,0.0569
-0.0196,0.8994,0.066
-0.0179,0.8889,0.0689
-0.015,0.8786,0.0718
-0.0123,0.8681,0.0753
-0.0059,0.8596,0.0797
-0.0047,0.853,0.0801
-0.0047,0.8422,0.0853
-0.004,0.8342,0.0892
-0.0015,0.8273,0.0933
-0.002,0.8222,0.0948
0.0034,0.8151,0.0985
0.0063,0.8097,0.0985
0.0085,0.8071,0.1014
0.0109,0.8022,0.1053
0.0126,0.7944,0.1058
0.0143,0.7875,0.108
0.0165,0.7838,0.1119
0.02,0.7826,0.1129
0.0197,0.7765,0.117
0.0222,0.7682,0.1188
0.0244,0.7653,0.12
0.0222,0.7592,0.1224
0.0244,0.7587,0.1271
0.029,0.7538,0.1273
0.0236,0.7496,0.1317
0.0278,0.7445,0.1334
0.0268,0.7433,0.1388
0.0234,0.7377,0.1398
0.0246,0.7372,0.1439
0.0261,0.7335,0.1471
0.0231,0.7328,0.1473
0.0226,0.7328,0.1488
0.0229,0.7274,0.1503
0.0187,0.7254,0.1503
0.0163,0.7286,0.15
0.0129,0.7286,0.1503
0.0051,0.7289,0.1517
-0.0045,0.7291,0.1515
-0.0108,0.7279,0.1503
-0.0223,0.7296,0.1515
-0.0282,0.7299,0.1476
-0.0392,0.7321,0.1463
-0.0477,0.7362,0.1461
-0.0526,0.7352,0.1451
-0.057,0.7384,0.1429
-0.0682,0.7379,0.1424
-0.0751,0.7389,0.1385
-0.0831,0.7409,0.1371
-0.0907,0.7443,0.1339
-0.1056,0.7499,0.1293
-0.1124,0.7521,0.1263
-0.1244,0.757,0.1229
-0.1293,0.7584,0.121
-0.1298,0.7601,0.121
-0.1352,0.766,0.1146
-0.1357,0.7677,0.1163
-0.1364,0.7755,0.1146
-0.1359,0.7794,0.1099
-0.1371,0.7819,0.1041
-0.132,0.7868,0.1014
-0.1298,0.7939,0.0989
-0.133,0.7983,0.098
-0.1354,0.809,0.0943
-0.1369,0.8137,0.0943
-0.1381,0.8224,0.0928
-0.1381,0.8303,0.0916
-0.1401,0.8393,0.0906
-0.1396,0.8542,0.0924
-0.1471,0.861,0.0926
-0.154,0.8681,0.0948
-0.153,0.8806,0.0936
-0.1537,0.8916,0.0948
-0.1579,0.9065,0.1002
-0.1611,0.9175,0.106
-0.164,0.9265,0.1077
-0.1686,0.9392,0.1134
-0.1674,0.95,0.121
-0.165,0.9637,0.1246
-0.1642,0.9705,0.1307
-0.163,0.9827,0.1366
-0.1581,0.9969,0.1432
-0.155,1.0074,0.1534
-0.1535,1.0201,0.1581
-0.1525,1.0347,0.1661
-0.1513,1.0491,0.1747
-0.1454,1.0577,0.1762
-0.1337,1.0697,0.1808
-0.1374,1.0843,0.1881
-0.1435,1.1024,0.1928
-0.1454,1.1161,0.1967
-0.151,1.1303,0.2006
-0.1576,1.1437,0.2008
-0.1574,1.1618,0.2016
-0.1652,1.1715,0.2006
-0.1633,1.1847,0.1984
-0.1664,1.1962,0.1969
-0.1669,1.2062,0.1901
-0.1628,1.2133,0.1825
-0.1642,1.2243,0.1749
-0.162,1.2316,0.1678
-0.1611,1.2397,0.1566
-0.1611,1.2505,0.151
-0.1691,1.2649,0.1417
-0.1752,1.2773,0.1346
-0.1828,1.2817,0.1266
-0.1806,1.2893,0.12
-0.1811,1.2954,0.1143
-0.1777,1.3005,0.1109
-0.174,1.3015,0.1063
-0.1689,1.302,0.107
-0.1611,1.2998,0.1116
-0.1515,1.3054,0.1119
-0.1471,1.3067,0.1148
-0.1415,1.3084,0.119
-0.1325,1.3081,0.12
-0.1278,1.3096,0.1239
-0.1224,1.3113,0.1273
-0.1222,1.3067,0.1315
-0.1222,1.3076,0.1358
-0.1205,1.3037,0.1395
-0.1176,1.3005,0.1456
-0.1141,1.2983,0.149
-0.1134,1.2971,0.1507
-0.1083,1.2964,0.1564
-0.1044,1.2971,0.1586
-0.0993,1.2991,0.1632
-0.0875,1.2937,0.1664
-0.0753,1.2903,0.1651
-0.0587,1.2798,0.1625
-0.0436,1.2756,0.1598
-0.0455,1.2844,0.16
-0.0614,1.2988,0.1632
-0.0743,1.3106,0.1669
-0.0831,1.3179,0.1625
-0.1007,1.3328,0.159
-0.1085,1.3433,0.1537
-0.1171,1.3555,0.1478
-0.1281,1.3648,0.1385
-0.1364,1.3807,0.1295
-0.1435,1.3985,0.1188
-0.1525,1.4117,0.1072
-0.1574,1.4242,0.095
-0.1589,1.4378,0.0836
-0.1564,1.4539,0.0699
-0.1628,1.4727,0.0528
-0.1657,1.4896,0.0342
-0.1657,1.5009,0.0164
-0.1694,1.5079,-0.0022
-0.1681,1.5184,-0.0259
-0.163,1.5228,-0.0515
-0.164,1.5194,-0.0794
-0.1669,1.5155,-0.1036
-0.1735,1.5038,-0.1256
-0.1801,1.4935,-0.147
-0.1892,1.4752,-0.1654
-0.1901,1.4496,-0.1827
-0.1843,1.4261,-0.1959
-0.1828,1.3936,-0.2074
-0.174,1.367,-0.2132
-0.1559,1.3311,-0.2179
-0.1374,1.2998,-0.2118
-0.108,1.2671,-0.2069
-0.0851,1.2353,-0.1959
-0.0602,1.2036,-0.1774
-0.037,1.1698,-0.1617
-0.0177,1.143,-0.1424
-0.0018,1.1149,-0.1263
0.0151,1.0878,-0.106
0.0268,1.0626,-0.0896
0.0402,1.0413,-0.0779
0.0503,1.0174,-0.0638
0.0566,0.9959,-0.053
0.0644,0.9749,-0.0471
0.0713,0.9519,-0.0437
0.0757,0.9334,-0.0388
0.083,0.9121,-0.0398
0.0835,0.895,-0.0393
0.0852,0.8772,-0.0439
0.0859,0.8586,-0.0464
0.0849,0.8408,-0.0542
0.0796,0.8271,-0.0635
0.0815,0.8066,-0.0762
0.0788,0.797,-0.0862
0.0737,0.7875,-0.0928
0.0669,0.7799,-0.1021
0.0637,0.7716,-0.1111
0.0564,0.7626,-0.1217
0.0525,0.7558,-0.13
0.0478,0.7496,-0.1383
0.0414,0.7445,-0.1453
0.0373,0.736,-0.1517
0.0322,0.734,-0.1549
0.0292,0.7286,-0.1571
0.027,0.7254,-0.1605
0.0278,0.7259,-0.1644
0.0268,0.7272,-0.1656
0.0244,0.7272,-0.159
0.0241,0.7245,-0.1554
0.0258,0.7267,-0.1522
0.0302,0.7294,-0.1463
0.0317,0.7328,-0.1409
0.03,0.7394,-0.1361
0.0322,0.744,-0.127
0.0356,0.7531,-0.1185
0.0373,0.7621,-0.1109
0.0346,0.7724,-0.1033
0.0356,0.7799,-0.0921
0.0327,0.7912,-0.0823
0.0339,0.8039,-0.0699
0.0278,0.8134,-0.0613
0.0251,0.8283,-0.0505
0.0239,0.8378,-0.0356
0.02,0.8518,-0.0249
0.018,0.8672,-0.0127
0.0114,0.8818,-0.0049
0.0107,0.8921,0.0066
0.0119,0.9089,0.0201
0.008,0.918,0.031
0.0034,0.9282,0.0389
-0.002,0.9385,0.0481
-0.0049,0.948,0.0584
-0.0115,0.9573,0.064
-0.0206,0.9685,0.0723
-0.0255,0.9751,0.0767
-0.0311,0.9866,0.0865
-0.0313,0.9883,0.0911
-0.0355,0.9932,0.098
-0.0333,0.9981,0.1019
-0.035,1.0052,0.107
-0.0428,1.0047,0.1104
-0.0433,1.0076,0.1138
-0.0389,1.0042,0.1202
-0.0394,1.0039,0.1239
-0.0387,1.0047,0.129
-0.0306,1.0042,0.1329
-0.0228,0.9996,0.1385
-0.016,0.9925,0.1385
-0.004,0.9864,0.1371
0.0073,0.9683,0.1398
0.0131,0.9544,0.1385
0.0165,0.9434,0.1354
0.0207,0.9343,0.1285
0.0241,0.9243,0.1271
0.0248,0.9136,0.1266
0.0278,0.9008,0.1246
0.0258,0.8889,0.1232
0.0278,0.8774,0.1168
0.0251,0.8674,0.1112
0.0185,0.8564,0.1075
0.0161,0.853,0.1043
0.0121,0.8459,0.097
0.0117,0.8351,0.0941
0.0124,0.8271,0.0894
0.0187,0.8207,0.0843
0.0239,0.8141,0.076
0.0214,0.8061,0.0706
0.0275,0.8,0.0657
0.0341,0.7941,0.0635
0.0363,0.7853,0.0609
0.0461,0.7794,0.0569
0.0483,0.7728,0.0545
0.0571,0.7626,0.0511
0.0608,0.756,0.0472
0.0698,0.7511,0.0452
0.0744,0.746,0.0415
0.0769,0.7374,0.0381
0.0801,0.735,0.033
0.0815,0.734,0.0269
0.0808,0.7291,0.0232
0.0837,0.7267,0.0174
0.084,0.7228,0.0147
0.0845,0.7211,0.0135
0.0849,0.7228,0.0088
0.084,0.7159,0.0088
0.0845,0.7108,0.0071
0.0825,0.7066,0.0056
0.0849,0.7054,0.0022
0.0842,0.7018,0.003
0.081,0.7005,0.0039
0.0786,0.6964,0.0066
0.0749,0.6949,0.011
0.0713,0.6957,0.0157
0.0635,0.6959,0.0183
0.0608,0.6922,0.0247
0.0591,0.691,0.0323
0.0586,0.6893,0.0371
0.0569,0.6852,0.0452
0.0593,0.6871,0.053
0.0588,0.6815,0.0587
0.0554,0.6788,0.0665
0.0561,0.6825,0.0765
0.0517,0.6842,0.0836
0.0488,0.6876,0.0936
0.0447,0.6918,0.0997
0.0268,0.6974,0.1077
0.0092,0.7079,0.1134
0.0121,0.7118,0.1202
0.0139,0.7184,0.1249
0.0107,0.7252,0.1297
0.0097,0.7343,0.1319
0.0087,0.7428,0.1402
0.007,0.7511,0.141
0.0087,0.757,0.1417
0.0034,0.7682,0.1444
0.0058,0.7785,0.1441
0.0004,0.7865,0.1468
-0.0032,0.7941,0.1471
-0.0027,0.8068,0.1468
-0.0035,0.8168,0.1495
-0.003,0.8259,0.1512
-0.0057,0.8351,0.1517
0.0029,0.8479,0.1525
0.0131,0.8532,0.1525
0.0139,0.8647,0.1549
0.0104,0.8781,0.1566
0.0109,0.8899,0.1568
0.0065,0.9038,0.1554
0.0087,0.9192,0.1539
0.0107,0.9294,0.1498
0.0119,0.9407,0.1495
0.0163,0.9539,0.1493
0.0192,0.9698,0.1459
0.0273,0.9854,0.1459
0.0363,0.9988,0.1393
0.0405,1.0144,0.131
0.0449,1.0308,0.1268
0.0488,1.046,0.1224
0.0544,1.0638,0.1141
0.0691,1.0824,0.1097
0.0847,1.0997,0.1068
0.0954,1.1212,0.1063
0.1128,1.1396,0.1046
0.1265,1.1576,0.097
0.138,1.1772,0.0941
0.1558,1.197,0.0887
0.1683,1.2167,0.086
0.1795,1.2338,0.0804
0.1929,1.2475,0.0758
0.2054,1.2661,0.0723
0.2176,1.2815,0.0706
0.2298,1.2978,0.067
0.2393,1.3084,0.0633
0.2428,1.3235,0.0562
0.2472,1.3372,0.0552
0.2479,1.3447,0.0515
0.2452,1.3538,0.0479
0.2359,1.3599,0.044
0.2315,1.3619,0.0415
0.2306,1.3631,0.0396
0.2259,1.3624,0.0352
0.2181,1.3567,0.0342
0.2137,1.3528,0.0349
0.2073,1.3477,0.0335
0.201,1.3386,0.0389
0.1941,1.3281,0.0411
0.1917,1.3118,0.0452
0.189,1.2978,0.0496
0.1832,1.2827,0.0518
0.1788,1.2688,0.0587
0.1773,1.2556,0.0616
0.1695,1.2385,0.0665
0.1651,1.227,0.0748
0.1641,1.2109,0.0775
0.1607,1.1979,0.0831
0.1568,1.1825,0.0882
0.1504,1.1747,0.0921
0.1458,1.161,0.0968
0.1404,1.1491,0.1019
0.1387,1.1391,0.1031
0.138,1.1268,0.108
0.1323,1.1185,0.1107
0.1245,1.1114,0.1121
0.1218,1.1039,0.1114
0.1187,1.0975,0.1146
0.1165,1.0914,0.1158
0.1126,1.0841,0.1202
0.116,1.0787,0.1202
0.115,1.0753,0.1261
0.1157,1.0701,0.1295
0.1196,1.0628,0.1322
0.1206,1.0596,0.1412
0.1184,1.0555,0.1434
0.1194,1.0553,0.1495
0.1177,1.056,0.1522
0.1189,1.0557,0.1566
0.1128,1.0606,0.162
0.1006,1.065,0.1581
0.093,1.0719,0.159
0.0866,1.0807,0.1495
0.0864,1.0922,0.1405
0.0854,1.099,0.1305
0.0879,1.108,0.1271
0.0932,1.1149,0.1234
0.0957,1.1244,0.1239
0.0962,1.1317,0.1239
0.0945,1.1405,0.129
0.0864,1.1518,0.1305
0.074,1.1669,0.13
0.0593,1.184,0.1258
0.0449,1.2028,0.1188
0.0283,1.2219,0.1075
0.0146,1.2421,0.0924
0.0063,1.2663,0.0667
0.0031,1.2854,0.0432
0.0014,1.303,0.0157
0.0026,1.3228,-0.0137
0.0036,1.3379,-0.0415
0.0002,1.3501,-0.0633
-0.0005,1.3587,-0.0857
-0.0108,1.3614,-0.1006
-0.0221,1.3641,-0.1141
-0.037,1.3648,-0.1275
-0.0528,1.3587,-0.1439
-0.0694,1.3513,-0.159
-0.0863,1.3362,-0.1734
-0.099,1.3211,-0.1903
-0.1149,1.303,-0.203
-0.1259,1.2854,-0.2115
-0.1384,1.2685,-0.2181
-0.1484,1.2443,-0.2215
-0.1547,1.2258,-0.2213
-0.1645,1.2038,-0.2194
-0.1667,1.184,-0.212
-0.1708,1.1603,-0.2098
-0.1755,1.1386,-0.2045
-0.176,1.1156,-0.1942
-0.174,1.0948,-0.1869
-0.1696,1.0721,-0.1796
-0.1642,1.0513,-0.171
-0.1596,1.0289,-0.1617
-0.1532,1.0079,-0.1546
-0.1484,0.9869,-0.1407
-0.1393,0.97,-0.1319
-0.1362,0.9514,-0.1241
-0.1217,0.9336,-0.1187
-0.1161,0.917,-0.1087
-0.109,0.9038,-0.1001
-0.1024,0.8896,-0.0955
-0.0956,0.8781,-0.0921
-0.0861,0.8674,-0.0867
-0.0795,0.8562,-0.0823
-0.0739,0.8476,-0.0804
-0.0675,0.8354,-0.0796
-0.0582,0.8281,-0.0808
-0.0506,0.8224,-0.0806
-0.0421,0.8178,-0.0821
-0.0394,0.8122,-0.0838
-0.0313,0.8058,-0.085
-0.0228,0.801,-0.0896
-0.0157,0.7953,-0.0904
-0.0108,0.7887,-0.0911
-0.0042,0.7873,-0.0916
0.0019,0.7836,-0.0977
0.009,0.7799,-0.0975
0.0136,0.7748,-0.0987
0.0168,0.7775,-0.0987
0.0212,0.7768,-0.1009
0.0234,0.7738,-0.1016
0.0239,0.777,-0.1006
0.0268,0.7807,-0.1009
0.0246,0.7851,-0.0997
0.0239,0.7909,-0.0999
0.0236,0.7951,-0.1001
0.0236,0.8066,-0.0997
0.0246,0.8122,-0.0955
0.0209,0.8202,-0.0933
0.0183,0.8327,-0.087
0.0168,0.84,-0.0843
0.018,0.8515,-0.0787
0.019,0.8591,-0.0767
0.017,0.8703,-0.0728
0.0148,0.8818,-0.0699
0.0151,0.8911,-0.0638
0.0187,0.9016,-0.0594
0.0175,0.9136,-0.0564
0.0146,0.9224,-0.0549
0.0143,0.9324,-0.0544
0.0053,0.9404,-0.0496
0.0109,0.9482,-0.0503
0.0092,0.9548,-0.051
0.0021,0.9644,-0.0515
0.0009,0.971,-0.0476
-0.0015,0.9764,-0.0461
-0.0054,0.9837,-0.0418
-0.0079,0.9893,-0.0381
-0.0071,0.9952,-0.0347
-0.0057,1.001,-0.03
-0.0018,1.0059,-0.0242
-0.0032,1.0049,-0.0215
-0.0001,1.0076,-0.0168
0.0041,1.0115,-0.0127
0.0092,1.0105,-0.0076
0.0168,1.0144,-0.0027
0.0187,1.0162,0.0047
0.0261,1.0164,0.0078
0.0278,1.0177,0.0149
0.0329,1.0198,0.0215
0.0288,1.024,0.0291
0.03,1.0284,0.0345
0.0317,1.026,0.0403
0.0336,1.0269,0.0479
0.0358,1.0269,0.0535
0.0375,1.0286,0.0596
0.0302,1.0286,0.0653
0.0285,1.0277,0.074
0.0195,1.0303,0.0804
0.0131,1.0264,0.0877
0.0085,1.0252,0.0933
0.0029,1.022,0.0987
-0.0045,1.0174,0.1068
-0.0167,1.0135,0.1094
-0.0213,1.0098,0.1129
-0.0287,1.0022,0.119
-0.0374,0.9974,0.1317
-0.0421,0.9871,0.1417
-0.0514,0.9808,0.1376
-0.0553,0.9761,0.1361
-0.0609,0.9737,0.1371
-0.0682,0.9651,0.1412
-0.0734,0.9561,0.1466
-0.0795,0.9512,0.1439
-0.0856,0.9387,0.138
-0.0868,0.9302,0.1346
-0.0934,0.9331,0.1437
-0.0968,0.9336,0.1439
-0.0985,0.928,0.1412
-0.1005,0.9182,0.1385
-0.0983,0.9089,0.1307
-0.0934,0.8982,0.1244
-0.0958,0.893,0.1212
-0.0929,0.8813,0.1173
-0.0878,0.8701,0.1136
-0.0834,0.8527,0.0989
-0.0846,0.8562,0.1053
-0.0812,0.8525,0.1075
-0.0743,0.8466,0.1082
-0.0702,0.8395,0.1097
-0.0646,0.8298,0.108
-0.0597,0.819,0.1072
-0.0526,0.8119,0.1068
-0.0462,0.8041,0.1068
-0.036,0.7978,0.108
-0.0304,0.7787,0.0963
-0.0252,0.7719,0.1038
-0.0208,0.7787,0.1121
-0.0115,0.7775,0.1195
-0.0081,0.775,0.1268
0.0009,0.7741,0.1295
0.0082,0.7721,0.1288
0.0158,0.7677,0.1275
0.0251,0.7675,0.1283
0.0329,0.765,0.1341
0.039,0.7616,0.1354
0.0447,0.7609,0.1376
0.0461,0.7645,0.1405
0.0522,0.767,0.1427
0.06,0.7665,0.1449
0.0642,0.7675,0.1451
0.0693,0.7677,0.1466
0.072,0.7694,0.1522
0.0747,0.7716,0.1544
0.0749,0.7748,0.1559
0.072,0.7797,0.1573
0.0654,0.7809,0.1568
0.0632,0.7819,0.1532
0.0554,0.7865,0.1527
0.0483,0.7883,0.1522
0.0417,0.7917,0.1529
0.0397,0.7951,0.1512
0.0319,0.799,0.1515
0.0229,0.7968,0.1525
0.0117,0.7953,0.1507
0.0002,0.7963,0.1473
-0.0199,0.7975,0.1434
-0.0343,0.7961,0.14
-0.0494,0.8056,0.1422
-0.0616,0.8134,0.1402
-0.0753,0.8193,0.1424
-0.0922,0.8244,0.1405
-0.1029,0.8261,0.1378
-0.1166,0.8337,0.1366
-0.1335,0.8378,0.1351
-0.1405,0.8415,0.1344
-0.1513,0.8469,0.1327
-0.1635,0.8525,0.1319
-0.1701,0.8613,0.131
-0.1774,0.8752,0.1302
-0.1828,0.8828,0.1288
-0.1801,0.8945,0.1283
-0.1838,0.8987,0.1307
-0.1818,0.9084,0.1327
-0.1799,0.915,0.1373
-0.1755,0.9238,0.1405
-0.1718,0.9319,0.1446
-0.1635,0.9387,0.1481
-0.1603,0.9399,0.1544
-0.1557,0.95,0.1583
-0.1547,0.9551,0.1632
-0.1508,0.9605,0.1666
-0.1557,0.9712,0.1634
-0.1479,0.9739,0.1691
-0.141,0.9768,0.185
-0.1298,0.9795,0.1891
-0.1176,0.9825,0.1923
-0.1061,0.9834,0.193
-0.1039,0.9873,0.1981
-0.0978,0.9913,0.2055
-0.0958,0.9956,0.2125
-0.0929,1.0015,0.2169
-0.09,1.0054,0.2196
-0.089,1.0118,0.2226
-0.0868,1.0132,0.227
-0.0831,1.013,0.2282
-0.0844,1.0181,0.2294
-0.0809,1.0184,0.2284
-0.0775,1.0186,0.2302
-0.0731,1.0191,0.2272
-0.0724,1.0206,0.227
-0.0672,1.0247,0.2211
-0.067,1.0235,0.2191
-0.0682,1.0257,0.215
-0.068,1.033,0.2111
-0.0687,1.0391,0.2055
-0.0687,1.0408,0.2052
-0.0714,1.0455,0.1981
-0.0724,1.055,0.192
-0.0702,1.0614,0.1881
-0.0719,1.0689,0.1835
-0.0768,1.0802,0.1786
-0.0817,1.0873,0.1737
-0.0809,1.097,0.1681
-0.0809,1.1085,0.1651
-0.0831,1.1185,0.162
-0.0819,1.13,0.1573
-0.0785,1.1447,0.1534
-0.0792,1.1537,0.1527
-0.0812,1.1625,0.1498
-0.0773,1.1769,0.1481
-0.0734,1.1913,0.1483
-0.0736,1.2033,0.1485
-0.0667,1.2177,0.1512
-0.0643,1.2275,0.1493
-0.065,1.2387,0.1529
-0.0614,1.249,0.1554
-0.0567,1.2575,0.1608
-0.0514,1.2607,0.162
-0.0462,1.2673,0.1644
-0.0389,1.2698,0.1642
-0.0333,1.2773,0.1649
-0.0287,1.2803,0.162
-0.0311,1.2844,0.1573
-0.0455,1.2854,0.1395
-0.0475,1.2954,0.1393
-0.0445,1.2925,0.1532
-0.0392,1.2886,0.1578
-0.0318,1.2854,0.1525
-0.0216,1.2785,0.1532
-0.011,1.2773,0.1566
-0.0069,1.2727,0.1627
-0.0037,1.27,0.1693
-0.002,1.2702,0.1771
-0.0013,1.2707,0.1852
-0.0001,1.2751,0.1894
-0.0015,1.2798,0.1923
-0.0015,1.289,0.1984
-0.0049,1.2961,0.202
-0.0069,1.3071,0.2028
-0.0008,1.3174,0.2042
0.0036,1.3203,0.2064
0.008,1.3291,0.2035
0.0095,1.336,0.2099
0.0124,1.3421,0.2106
0.0134,1.3504,0.2099
0.0114,1.3555,0.2079
0.0073,1.3636,0.2057
0.0073,1.3707,0.2011
0.0078,1.3736,0.1881
0.0085,1.3814,0.1749
0.0021,1.3892,0.1595
-0.0008,1.3946,0.1402
-0.0042,1.3975,0.118
-0.0089,1.399,0.0933
-0.0201,1.4009,0.0709
-0.0291,1.3987,0.0445
-0.0458,1.3934,0.0176
-0.0594,1.3858,-0.01
-0.0746,1.3777,-0.0386
-0.0892,1.3582,-0.0655
-0.1005,1.3445,-0.0911
-0.1061,1.3252,-0.1138
-0.1119,1.3081,-0.137
-0.1149,1.2834,-0.1575
-0.1107,1.2605,-0.1749
-0.1002,1.2348,-0.1901
-0.0902,1.2119,-0.2003
-0.0748,1.1877,-0.2054
-0.0621,1.1652,-0.2079
-0.0558,1.1464,-0.2091
-0.047,1.1308,-0.2064
-0.0396,1.1119,-0.1988
-0.037,1.1009,-0.192
-0.0321,1.0817,-0.1832
-0.024,1.0653,-0.1742
-0.0147,1.0501,-0.1632
-0.0123,1.0367,-0.1549
-0.0052,1.0228,-0.1466
0.0031,1.0044,-0.137
0.0085,0.9886,-0.1319
0.0153,0.9722,-0.1263
0.0217,0.9558,-0.1224
0.0309,0.9392,-0.1204
0.0371,0.929,-0.1221
0.0427,0.9094,-0.1219
0.0483,0.894,-0.1251
0.0554,0.8806,-0.1246
0.0598,0.8645,-0.1314
0.0654,0.8515,-0.1329
0.0722,0.8383,-0.1344
0.0752,0.8312,-0.1336
0.0808,0.818,-0.1353
0.081,0.8112,-0.1346
0.0849,0.8046,-0.1341
0.0866,0.7975,-0.1363
0.0879,0.7953,-0.1344
0.0915,0.7905,-0.1346
0.0932,0.7966,-0.1326
0.0957,0.7929,-0.1292
0.0949,0.7929,-0.127
0.0959,0.7963,-0.1212
0.0974,0.7975,-0.116
0.0981,0.8,-0.1128
0.1004,0.8032,-0.1084
0.1043,0.8075,-0.1045
0.1035,0.8117,-0.1018
0.1072,0.8176,-0.1009
0.1057,0.8202,-0.097
0.1011,0.8288,-0.0928
0.0979,0.8368,-0.0894
0.0967,0.8452,-0.087
0.093,0.8491,-0.0838
0.0906,0.8567,-0.0806
0.0857,0.863,-0.0757
0.0835,0.8711,-0.0704
0.0735,0.8784,-0.0684
0.071,0.885,-0.0606
0.063,0.8952,-0.0542
0.052,0.9008,-0.0471
0.042,0.9102,-0.04
0.0329,0.918,-0.031
0.0175,0.9321,-0.0254
0.009,0.9414,-0.02
-0.0001,0.9524,-0.0132
-0.0081,0.96,-0.0098
-0.0196,0.969,-0.0032
-0.0287,0.9759,0.0013
-0.0367,0.98,0.0096
-0.0426,0.9886,0.0115
-0.0516,0.9908,0.0164
-0.0565,0.992,0.0203
-0.0619,0.9988,0.0259
-0.068,1.003,0.0271
-0.0716,1.0042,0.0281
-0.0721,1.0027,0.0274
-0.0707,1.0054,0.0266
-0.0714,1.0047,0.0254
-0.0687,1.0025,0.0254
-0.0687,1.0003,0.0264
-0.0687,0.9939,0.0281
-0.0704,0.9869,0.0296
-0.0672,0.982,0.0323
-0.067,0.9768,0.0315
-0.0606,0.9663,0.0345
-0.0572,0.9578,0.0386
-0.0536,0.9495,0.0408
-0.0489,0.9419,0.0437
-0.0448,0.9351,0.0472
-0.0384,0.9277,0.0498
-0.0323,0.9189,0.0523
-0.0243,0.9097,0.0537
-0.0184,0.9014,0.0574
-0.0125,0.8945,0.0569
-0.0086,0.8872,0.0577
-0.0003,0.8779,0.0601
0.0141,0.8681,0.0611
0.0173,0.8596,0.0613
0.0322,0.8523,0.0618
0.0402,0.842,0.0623
0.0512,0.8339,0.064
0.0669,0.8249,0.066
0.0749,0.8163,0.0628
0.0886,0.81,0.0628
0.1011,0.798,0.0633
0.1094,0.7944,0.0611
0.1211,0.7858,0.0587
0.1299,0.7814,0.0584
0.1287,0.7785,0.054
0.1348,0.7758,0.0476
0.1311,0.7731,0.0474
0.1323,0.7687,0.0408
0.1441,0.7641,0.0376
0.1511,0.7604,0.0359
0.1612,0.7553,0.0352
0.1614,0.7511,0.0293
0.1629,0.7538,0.0235
0.1646,0.7538,0.0208
0.1653,0.7521,0.0174
0.1614,0.7533,0.0144
0.1582,0.7538,0.0113
0.1565,0.754,0.0071
0.1573,0.7511,0.0037
0.1558,0.7499,0.0044
0.1538,0.7494,0.0005
0.1482,0.7516,-0.001
0.146,0.7516,-0.0029
0.1426,0.7514,-0.0034
0.1384,0.7521,-0.0012
0.1336,0.7592,-0.0007
0.1299,0.7611,0.0044
0.1211,0.7658,0.0064
0.1214,0.7709,0.0086
0.1204,0.7763,0.0103
0.1157,0.7836,0.0142
0.113,0.7863,0.0183
0.1138,0.7927,0.0193
0.1099,0.8002,0.022
0.1084,0.8049,0.0252
0.1089,0.8102,0.0291
0.1082,0.8158,0.0288
0.1013,0.8242,0.0313
0.1013,0.8288,0.033
0.0979,0.8383,0.0335
0.0949,0.8449,0.032
0.0884,0.8518,0.0337
0.0813,0.8589,0.033
0.0845,0.8632,0.0298
0.0896,0.8718,0.0313
0.0925,0.8767,0.033
0.0949,0.8801,0.0335
0.1001,0.885,0.0337
0.0991,0.8918,0.0337
0.0986,0.8965,0.0327
0.0959,0.9058,0.0286
0.0903,0.9141,0.0254
0.0876,0.9214,0.0218
0.0813,0.9246,0.022
0.0779,0.9316,0.0218
0.0713,0.9382,0.0203
0.0691,0.9397,0.0218
0.0657,0.9436,0.0222
0.0617,0.9448,0.021
0.0598,0.9475,0.024
0.0569,0.9492,0.0254
0.0576,0.9551,0.0257
0.0544,0.9558,0.0286
0.0542,0.9575,0.0332
0.0522,0.9575,0.0371
0.0505,0.9588,0.0396
0.0515,0.9627,0.045
0.0508,0.9637,0.0476
0.0473,0.97,0.0564
0.0483,0.9705,0.0631
0.0473,0.9764,0.0696
0.0405,0.9825,0.0787
0.042,0.9825,0.0841
0.0385,0.992,0.0958
0.0429,0.9974,0.1024
